Ste,Et,Cpt gen.,Nat,Auxiliaire,Libelle CG,Libelle(suite),Exer,Pr,Dt piece,Chrono,n[piece,Jrn,Type,Libelle 1,Libelle 2,Et Pce,Nat pie,N[audit,Jrn ref,Refer,Echeance,MR,Nat,Cpt ana,Nat ana -2-,  Compte analytique   rang 2,Nat ana -3-,  Compte analytique   rang 3,Debit,Credit,Solde,Dev,L,L/P,n[conso,Cg c/partie,Cte Auxil c/partie,Reg TVA,Tx TVA,Debit devise,credit devise,Solde Dev.,Dev
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94509,664,ACM,FACTF,FAC1803100411,,1,0,,PBN,27213,27/04/2018,SE,,,,,,,,"4935,61","-4935,61",EUR,,0,0,604100,,,0,,"4935,61","-4935,61",EUR
1,,440000,FOU,67582,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94403,576,ACM,FACTF,98971113211,,1,0,,PBN,27214,27/04/2018,SE,,,,,,,,"1072,46","-1072,46",EUR,,0,0,604000,,,0,,"1072,46","-1072,46",EUR
1,,440000,FOU,67588,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,4716,63,BBL,ODTRE,201803291500261,51045059 001,1,0,,BBL,63,29/03/2018,,,,,,,,"489,48",,"489,48",EUR,,0,0,550000,,,0,"489,48",,"489,48",EUR
1,,440000,FOU,68234,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94433,474,ACM,FACTF,18730514,,1,0,,PBN,27216,26/04/2018,SE,,,,,,,,"1779,15","-1779,15",EUR,,0,0,604000,,,0,,"1779,15","-1779,15",EUR
1,,440000,FOU,68234,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94443,473,ACM,FACTF,18730515,,1,0,,PBN,27216,26/04/2018,SE,,,,,,,,"1065,78","-1065,78",EUR,,0,0,604000,,,0,,"1065,78","-1065,78",EUR
1,,440000,FOU,68234,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94446,590,ACM,FACTF,18730532,,1,0,,PBN,27216,28/04/2018,SE,,,,,,,,"1816,35","-1816,35",EUR,,0,0,604000,,,0,,"1816,35","-1816,35",EUR
1,,440000,FOU,68234,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94503,644,ACM,FACTF,18730551,,1,0,,PBN,27216,28/04/2018,SE,,,,,,,,"15486,39","-15486,39",EUR,,0,0,604000,,,0,,"15486,39","-15486,39",EUR
1,,440000,FOU,68302,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94392,552,ACM,FACTF,46944151,,1,0,,PBN,27217,26/04/2018,SE,,,,,,,,"2491,2","-2491,2",EUR,,0,0,604000,,,0,,"2491,2","-2491,2",EUR
1,,440000,FOU,68302,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94397,564,ACM,FACTF,46944180,,1,0,,PBN,27217,27/04/2018,SE,,,,,,,,"6631,1","-6631,1",EUR,,0,0,604000,,,0,,"6631,1","-6631,1",EUR
1,,440000,FOU,68302,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94398,565,ACM,FACTF,46944181,,1,0,,PBN,27217,27/04/2018,SE,,,,,,,,1210,-1210,EUR,,0,0,604000,,,0,,1210,-1210,EUR
1,,440000,FOU,68302,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94504,647,ACM,FACTF,46944545,,1,0,,PBN,27217,29/04/2018,SE,,,,,,,,"1872,98","-1872,98",EUR,,0,0,604000,,,0,,"1872,98","-1872,98",EUR
1,,440000,FOU,68370,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94465,573,ACM,FACTF,3100130631,,1,0,,PBN,27220,27/04/2018,SE,,,,,,,,3242,-3242,EUR,,0,0,604100,,,0,,3242,-3242,EUR
1,,440000,FOU,68403,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94456,601,ACM,FACTF,2018155,,1,0,,ACM,601,06/04/2018,MM,,,,,,,,"1355,79","-1355,79",EUR,,0,0,604900,,,0,,"1355,79","-1355,79",EUR
1,,440000,FOU,70312,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94428,461,ACM,FACTF,4020018185,,1,0,,PBN,27221,25/04/2018,SE,,,,,,,,"2309,93","-2309,93",EUR,,0,0,604000,,,0,,"2309,93","-2309,93",EUR
1,,440000,FOU,70312,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94436,591,ACM,FACTF,4020018273,,1,0,,PBN,27221,28/04/2018,SE,,,,,,,,"703,51","-703,51",EUR,,0,0,604000,,,0,,"703,51","-703,51",EUR
1,,440000,FOU,71066,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94464,490,ACM,FACTF,870015,,1,0,,ACM,490,25/04/2018,MM,,,,,,,,"496,3","-496,3",EUR,,0,0,604900,,,0,,"496,3","-496,3",EUR
1,,440000,FOU,74130,FOURNISSEURS MARCHANDISES,,2018,6,08/03/2018,19534,8060013,AC,FACTF,2018/1175,MATERNE-DORMAL,1,0,,PBN,27231,30/04/2018,SE,,,,,,,,"398,6","-398,6",EUR,,0,0,613305,,,0,,"398,6","-398,6",EUR
1,,440000,FOU,74156,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94199,493,ACM,FACTF,INV180109,,1,0,,PBN,27233,25/04/2018,SE,,,,,,,,"405,62","-405,62",EUR,,0,0,604000,,,0,,"405,62","-405,62",EUR
1,,440000,FOU,74157,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94486,656,ACM,FACTF,910176765,,1,0,,PBN,27234,30/04/2018,SE,,,,,,,,"121,68","-121,68",EUR,,0,0,604000,,,0,,"121,68","-121,68",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94383,522,ACM,FACTF,20180697,,1,0,,PBN,27235,28/04/2018,SE,,,,,,,,"651,63","-651,63",EUR,,0,0,604000,,,0,,"651,63","-651,63",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94384,523,ACM,FACTF,20180698,,1,0,,PBN,27235,28/04/2018,SE,,,,,,,,"1870,72","-1870,72",EUR,,0,0,604000,,,0,,"1870,72","-1870,72",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94385,524,ACM,FACTF,20180699,,1,0,,PBN,27235,28/04/2018,SE,,,,,,,,"1043,93","-1043,93",EUR,,0,0,604000,,,0,,"1043,93","-1043,93",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94386,525,ACM,FACTF,20180700,,1,0,,PBN,27235,28/04/2018,SE,,,,,,,,"1909,62","-1909,62",EUR,,0,0,604000,,,0,,"1909,62","-1909,62",EUR
1,,440000,FOU,74166,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94474,625,ACM,FACTF,FC81145M03,,1,0,,PBN,27236,26/04/2018,SE,,,,,,,,"436,38","-436,38",EUR,,0,0,604900,,,0,,"436,38","-436,38",EUR
1,,440000,FOU,74500,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94516,681,ACM,FACTF,FC1800250,,1,0,,PBN,27240,30/04/2018,SE,,,,,,,,7780,-7780,EUR,,0,0,604100,,,0,,7780,-7780,EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,6,26/03/2018,94012,187,ACM,FACTF,201803053,,1,0,,PBN,27241,30/04/2018,SE,,,,,,,,"1926,52","-1926,52",EUR,,0,0,604100,,,0,,"1926,52","-1926,52",EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,6,26/03/2018,94014,244,ACM,FACTF,201803157,,1,0,,PBN,27241,30/04/2018,SE,,,,,,,,"1562,37","-1562,37",EUR,,0,0,604100,,,0,,"1562,37","-1562,37",EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94298,407,ACM,FACTF,201803206,,1,0,,PBN,27241,30/04/2018,SE,,,,,,,,"1598,24","-1598,24",EUR,,0,0,604100,,,0,,"1598,24","-1598,24",EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94331,553,ACM,FACTF,201803374,,1,0,,PBN,27241,30/04/2018,SE,,,,,,,,"3588,33","-3588,33",EUR,,0,0,604100,,,0,,"3588,33","-3588,33",EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94540,680,ACM,FACTF,201803512,,1,0,,PCG,27326,30/04/2018,SE,,,,,,,,"4078,9","-4078,9",EUR,,0,0,604100,,,0,,"4078,9","-4078,9",EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,10297,8060058,NCM,AVOIF,201803630,,1,0,,PBN,27241,31/03/2018,SE,,,,,,,"22,46",,"22,46",EUR,,0,0,604100,,,0,"22,46",,"22,46",EUR
1,,440000,FOU,77020,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94314,499,ACM,FACTF,18689,,1,0,,PBN,27242,26/04/2018,SE,,,,,,,,"537,69","-537,69",EUR,,0,0,604100,,,0,,"537,69","-537,69",EUR
1,,440000,FOU,77020,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94452,580,ACM,FACTF,18693,,1,0,,PBN,27242,28/04/2018,SE,,,,,,,,"444,17","-444,17",EUR,,0,0,604100,,,0,,"444,17","-444,17",EUR
1,,440000,FOU,77316,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94440,387,ACM,FACTF,2554524,,1,0,,PBN,27244,06/05/2018,SE,,,,,,,,"5994,42","-5994,42",EUR,,0,0,604900,,,0,,"5994,42","-5994,42",EUR
1,,440000,FOU,77316,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94444,562,ACM,FACTF,2556225,,1,0,,PCG,27328,12/05/2018,SE,,,,,,,,"1594,6","-1594,6",EUR,,0,0,604900,,,0,,"1594,6","-1594,6",EUR
1,,440000,FOU,77326,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94472,623,ACM,FACTF,8335508276366,,1,0,,ACM,623,25/05/2018,SE,,,,,,,,"2067,4","-2067,4",EUR,,0,0,604200,,,0,,"2067,4","-2067,4",EUR
1,,440000,FOU,77602,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94348,571,ACM,FACTF,18000471RI,,1,0,,PBN,27248,27/04/2018,SE,,,,,,,,"3736,62","-3736,62",EUR,,0,0,604000,,,0,,"3736,62","-3736,62",EUR
1,,440000,FOU,77602,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94349,574,ACM,FACTF,18000480RI,,1,0,,PBN,27248,27/04/2018,SE,,,,,,,,8823,-8823,EUR,,0,0,604000,,,0,,8823,-8823,EUR
1,,440000,FOU,77602,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94454,592,ACM,FACTF,18000492RI,,1,0,,PBN,27248,28/04/2018,SE,,,,,,,,"71966,86","-71966,86",EUR,,0,0,604000,,,0,,"71966,86","-71966,86",EUR
1,,440000,FOU,77603,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94473,624,ACM,FACTF,18000389,,1,0,,ACM,29,26/04/2018,SE,,,,,,,,"8843,68","-8843,68",EUR,,0,0,613136,,,0,,"8843,68","-8843,68",EUR
1,,440000,FOU,77603,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94530,675,ACM,FACTF,18000418,,1,0,,ACM,29,29/04/2018,SE,,,,,,,,"5270,05","-5270,05",EUR,,0,0,604000,,,0,,"5270,05","-5270,05",EUR
1,,440000,FOU,77603,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94531,676,ACM,FACTF,18000417,,1,0,,ACM,29,29/04/2018,SE,,,,,,,,"39458,66","-39458,66",EUR,,0,0,613136,,,0,,"39458,66","-39458,66",EUR
1,,440000,FOU,77618,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94329,548,ACM,FACTF,18000380,,1,0,,PBN,27249,25/04/2018,SE,,,,,,,,"3219,43","-3219,43",EUR,,0,0,604000,,,0,,"3219,43","-3219,43",EUR
1,,440000,FOU,77618,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94478,633,ACM,FACTF,18000391,,1,0,,PBN,27249,27/04/2018,SE,,,,,,,,"3980,17","-3980,17",EUR,,0,0,604000,,,0,,"3980,17","-3980,17",EUR
1,,440000,FOU,77618,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94480,645,ACM,FACTF,18000397,,1,0,,PBN,27249,28/04/2018,SE,,,,,,,,"3176,14","-3176,14",EUR,,0,0,604000,,,0,,"3176,14","-3176,14",EUR
1,,440000,FOU,77618,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94529,674,ACM,FACTF,18000416,,1,0,,PBN,27249,29/04/2018,SE,,,,,,,,"26,85","-26,85",EUR,,0,0,604000,,,0,,"26,85","-26,85",EUR
1,,440000,FOU,77640,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94127,333,ACM,FACTF,180316152,,1,0,,PCG,27332,23/03/2018,SE,,,,,,,,"912,34","-912,34",EUR,,0,0,604000,,,0,,"912,34","-912,34",EUR
1,,440000,FOU,77640,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94536,66,ACM,FACTF,180305118,,1,0,,PBN,27250,12/03/2018,SE,,,,,,,,"306,27","-306,27",EUR,,0,0,604000,,,0,,"306,27","-306,27",EUR
1,,440000,FOU,77640,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94538,489,ACM,FACTF,180323168,,1,0,,PBN,27250,30/03/2018,SE,,,,,,,,"929,76","-929,76",EUR,,0,0,604000,,,0,,"929,76","-929,76",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,20/03/2018,93884,12,ACM,FACTF,VF18011231,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"1763,2","-1763,2",EUR,,0,0,604100,,,0,,"1763,2","-1763,2",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,20/03/2018,93888,17,ACM,FACTF,VF18010851,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"20,22","-20,22",EUR,,0,0,604100,,,0,,"20,22","-20,22",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94093,72,ACM,FACTF,VF18011591,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"1526,28","-1526,28",EUR,,0,0,604100,,,0,,"1526,28","-1526,28",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94102,185,ACM,FACTF,VF18012581,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"382,8","-382,8",EUR,,0,0,604100,,,0,,"382,8","-382,8",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94120,299,ACM,FACTF,VF18012831,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"294,84","-294,84",EUR,,0,0,604100,,,0,,"294,84","-294,84",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94122,306,ACM,FACTF,VF18012931,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"20,16","-20,16",EUR,,0,0,604100,,,0,,"20,16","-20,16",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94138,355,ACM,FACTF,VF18013611,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"1367,35","-1367,35",EUR,,0,0,604100,,,0,,"1367,35","-1367,35",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94161,451,ACM,FACTF,VF18013971,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"826,54","-826,54",EUR,,0,0,604100,,,0,,"826,54","-826,54",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94162,453,ACM,FACTF,VE18014071,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"15,52","-15,52",EUR,,0,0,604100,,,0,,"15,52","-15,52",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94163,455,ACM,FACTF,VF18014051,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"14,16","-14,16",EUR,,0,0,604100,,,0,,"14,16","-14,16",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94166,477,ACM,FACTF,VF18012111,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"3991,8","-3991,8",EUR,,0,0,604100,,,0,,"3991,8","-3991,8",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94167,478,ACM,FACTF,VF18012121,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"368,55","-368,55",EUR,,0,0,604100,,,0,,"368,55","-368,55",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,29/03/2018,94196,484,ACM,FACTF,VF18014481,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"1101,94","-1101,94",EUR,,0,0,604100,,,0,,"1101,94","-1101,94",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94477,631,ACM,FACTF,VF18014961,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"1387,68","-1387,68",EUR,,0,0,604100,,,0,,"1387,68","-1387,68",EUR
1,,440000,FOU,77690,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94534,679,ACM,FACTF,VF18015511,,1,0,,PBN,27252,30/04/2018,SE,,,,,,,,"4365,52","-4365,52",EUR,,0,0,604100,,,0,,"4365,52","-4365,52",EUR
1,,440000,FOU,79055,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94462,657,ACM,FACTF,BF1800224,,1,0,,PBN,27258,30/04/2018,SE,,,,,,,,"312,98","-312,98",EUR,,0,0,604900,,,0,,"312,98","-312,98",EUR
1,,440000,FOU,79055,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94463,658,ACM,FACTF,BF1800223,,1,0,,PBN,27258,25/04/2018,SE,,,,,,,,"312,46","-312,46",EUR,,0,0,604000,,,0,,"312,46","-312,46",EUR
1,,440000,FOU,79100,FOURNISSEURS MARCHANDISES,,2018,6,21/03/2018,10274,8060035,NCM,AVOIF,RM-18000033,CEVA,1,0,,%NB,88152,21/03/2018,SE,,,,,,,"181,27",,"181,27",EUR,,0,0,604000,,,0,"181,27",,"181,27",EUR
1,,440000,FOU,79100,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94412,589,ACM,FACTF,RI18000684,,1,0,,%NB,88152,28/04/2018,SE,,,,,,,,"4352,11","-4352,11",EUR,,0,0,604000,,,0,,"4352,11","-4352,11",EUR
1,,440000,FOU,79100,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94497,637,ACM,FACTF,RI18000705,,1,0,,%NB,88152,28/04/2018,SE,,,,,,,,58512,-58512,EUR,,0,0,604000,,,0,,58512,-58512,EUR
1,,440000,FOU,79100,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94500,641,ACM,FACTF,RI18000706,,1,0,,%NB,88152,28/04/2018,SE,,,,,,,,"41486,88","-41486,88",EUR,,0,0,604000,,,0,,"41486,88","-41486,88",EUR
1,,440000,FOU,79100,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94501,642,ACM,FACTF,RI18000670,,1,0,,%NB,88152,28/04/2018,SE,,,,,,,,"3074,67","-3074,67",EUR,,0,0,604000,,,0,,"3074,67","-3074,67",EUR
1,,440000,FOU,79100,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94532,677,ACM,FACTF,RI18000713,,1,0,,%NB,88152,29/04/2018,SE,,,,,,,,"24652,36","-24652,36",EUR,,0,0,604000,,,0,,"24652,36","-24652,36",EUR
1,,440000,FOU,79152,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94340,593,ACM,FACTF,CD10318001388,,1,0,,PBN,27260,28/04/2018,SE,,,,,,,,"4375,05","-4375,05",EUR,,0,0,604100,,,0,,"4375,05","-4375,05",EUR
1,,440000,FOU,79200,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94315,509,ACM,FACTF,52037,,1,0,,ACM,41,27/04/2018,SE,,,,,,,,"5388,14","-5388,14",EUR,,0,0,604000,,,0,,"5388,14","-5388,14",EUR
1,,440000,FOU,79202,FOURNISSEURS MARCHANDISES,,2018,6,16/03/2018,4707,54,BBL,ODTRE,3825.32 GBP,41589+41600 001,1,0,,BBL,54,16/03/2018,,,,,,,,"4374,88",,"4374,88",EUR,,0,0,550000,,,0,"4374,88",,"4374,88",EUR
1,,440000,FOU,79202,FOURNISSEURS MARCHANDISES,,2018,6,28/03/2018,94151,390,ACM,FACTF,41599,,1,0,,ACM,390,08/04/2018,MA,,,,,,,,"3873,44","-3873,44",EUR,,0,0,604900,,,0,,"3873,44","-3873,44",EUR
1,,440000,FOU,79202,FOURNISSEURS MARCHANDISES,,2018,6,28/03/2018,94152,391,ACM,FACTF,41600,,1,0,,ACM,391,08/04/2018,MA,,,,,,,,"158,34","-158,34",EUR,,0,0,604100,,,0,,"158,34","-158,34",EUR
1,,440000,FOU,79248,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94481,646,ACM,FACTF,304046,,1,0,,PBN,27263,29/04/2018,SE,,,,,,,,"1001,59","-1001,59",EUR,,0,0,604000,,,0,,"1001,59","-1001,59",EUR
1,,440000,FOU,80300,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94405,578,ACM,FACTF,9585020326,,1,0,,PBN,27267,28/04/2018,SE,,,,,,,,"394,3","-394,3",EUR,,0,0,604000,,,0,,"394,3","-394,3",EUR
1,,440000,FOU,80300,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94458,603,ACM,FACTF,9585021119,,1,0,,PBN,27267,29/04/2018,SE,,,,,,,,"207,99","-207,99",EUR,,0,0,604000,,,0,,"207,99","-207,99",EUR
1,,440000,FOU,81200,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94277,441,ACM,FACTF,78494,,1,0,,ACM,441,25/04/2018,VM,,,,,,,,"11573,99","-11573,99",EUR,,0,0,604000,,,0,,"11573,99","-11573,99",EUR
1,,440000,FOU,81200,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94455,599,ACM,FACTF,78535,,1,0,,ACM,599,29/04/2018,VM,,,,,,,,"36413,53","-36413,53",EUR,,0,0,604000,,,0,,"36413,53","-36413,53",EUR
1,,440000,FOU,81200,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94488,586,ACM,FACTF,78527,,1,0,,ACM,586,28/04/2018,VM,,,,,,,,"41310,33","-41310,33",EUR,,0,0,604000,,,0,,"41310,33","-41310,33",EUR
1,,440000,FOU,81201,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94457,602,ACM,FACTF,78536,,1,0,,ACM,602,30/04/2018,VM,,,,,,,,"30987,82","-30987,82",EUR,,0,0,604000,,,0,,"30987,82","-30987,82",EUR
1,,440000,FOU,81583,FOURNISSEURS MARCHANDISES,,2018,6,30/03/2018,94251,514,ACM,FACTF,F18065,,1,0,,PBN,27269,27/04/2018,SE,,,,,,,,"2054,43","-2054,43",EUR,,0,0,604000,,,0,,"2054,43","-2054,43",EUR
1,,440000,FOU,81699,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94548,605,ACM,FACTF,180092,,1,0,,PBN,27272,29/04/2018,SE,,,,,,,,"3310,45","-3310,45",EUR,,0,0,604000,,,0,,"3310,45","-3310,45",EUR
1,,440000,FOU,82540,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94487,659,ACM,FACTF,9935,,1,0,,ACM,659,30/05/2018,SE,,,,,,,,"2469,1","-2469,1",EUR,,0,0,604900,,,0,,"2469,1","-2469,1",EUR
1,,440000,FOU,82593,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94342,608,ACM,FACTF,2018023618,,1,0,,PBN,27276,14/04/2018,SE,,,,,,,,"1164,52","-1164,52",EUR,,0,0,604000,,,0,,"1164,52","-1164,52",EUR
1,,440000,FOU,82670,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94484,653,ACM,FACTF,FAN004506,,1,0,,PBN,27278,29/04/2018,SE,,,,,,,,"6610,41","-6610,41",EUR,,0,0,604000,,,0,,"6610,41","-6610,41",EUR
1,,440000,FOU,82680,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94319,532,ACM,FACTF,2018020,,1,0,,PBN,27279,28/04/2018,SE,,,,,,,,"418,06","-418,06",EUR,,0,0,604000,,,0,,"418,06","-418,06",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,22/03/2018,93926,146,ACM,FACTF,18001449,,1,0,,%NB,87450,07/05/2018,VM,,,,,,,,"6807,25","-6807,25",EUR,,0,0,613136,,,0,,"6807,25","-6807,25",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,23/03/2018,93966,137,ACM,FACTF,18001457,,1,0,,%NB,87450,07/05/2018,VM,,,,,,,,"1646,22","-1646,22",EUR,,0,0,613136,,,0,,"1646,22","-1646,22",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,23/03/2018,93968,139,ACM,FACTF,18001455,,1,0,,%NB,87450,07/05/2018,VM,,,,,,,,"433,61","-433,61",EUR,,0,0,604000,,,0,,"433,61","-433,61",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,23/03/2018,93969,140,ACM,FACTF,18001454,,1,0,,%NB,87450,07/05/2018,VM,,,,,,,,"6155,56","-6155,56",EUR,,0,0,613136,,,0,,"6155,56","-6155,56",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,23/03/2018,93970,141,ACM,FACTF,18001453,,1,0,,%NB,87450,07/05/2018,VM,,,,,,,,"3351,61","-3351,61",EUR,,0,0,613136,,,0,,"3351,61","-3351,61",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,23/03/2018,93971,142,ACM,FACTF,18001452,,1,0,,%NB,87450,07/05/2018,VM,,,,,,,,"488,08","-488,08",EUR,,0,0,604000,,,0,,"488,08","-488,08",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94268,148,ACM,FACTF,18001448,,1,0,,%NB,87450,07/05/2018,VM,,,,,,,,"33,2","-33,2",EUR,,0,0,613136,,,0,,"33,2","-33,2",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94269,395,ACM,FACTF,18001678,,1,0,,ACM,395,15/05/2018,VM,,,,,,,,"9276,27","-9276,27",EUR,,0,0,613136,,,0,,"9276,27","-9276,27",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94270,396,ACM,FACTF,18001679,,1,0,,ACM,395,15/05/2018,VM,,,,,,,,"671,83","-671,83",EUR,,0,0,604000,,,0,,"671,83","-671,83",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94273,400,ACM,FACTF,18001683,,1,0,,ACM,395,15/05/2018,VM,,,,,,,,"610,56","-610,56",EUR,,0,0,613136,,,0,,"610,56","-610,56",EUR
1,,440000,FOU,82701,FOURNISSEURS MARCHANDISES,,2018,6,31/03/2018,94274,401,ACM,FACTF,18001684,,1,0,,ACM,395,15/05/2018,VM,,,,,,,,"870,01","-870,01",EUR,,0,0,604000,,,0,,"870,01","-870,01",EUR
