id/id,code_intrastat
__import__.product_5110000_product_template,30023000
__import__.product_8379329_product_template,73262000
__import__.product_8379223_product_template,73262000
__import__.product_8042937_product_template,73262000
__import__.product_8043090_product_template,73259990
__import__.product_4500405_product_template,23091031
__import__.product_5105624_product_template,90189010
__import__.product_5007025_product_template,23091031
__import__.product_8003127_product_template,90183210
__import__.product_5470412_product_template,90183210
__import__.product_1294461_product_template,29411000
__import__.product_8135076_product_template,23099096
__import__.product_5680002_product_template,42010000
__import__.product_5680003_product_template,42010000
__import__.product_5680004_product_template,42010000
__import__.product_5680005_product_template,42010000
__import__.product_5680007_product_template,42010000
__import__.product_1250924_product_template,23091051
__import__.product_1239343_product_template,23091051
__import__.product_1013432_product_template,30023000
__import__.product_8188405_product_template,30061090
__import__.product_9501100_product_template,23099096
__import__.product_1202225_product_template,30023000
__import__.product_1250864_product_template,23091051
__import__.product_8019884_product_template,90189084
__import__.product_1660380_product_template,30023000
__import__.product_8031017_product_template,38220000
__import__.product_1232204_product_template,23091051
__import__.product_0159860_product_template,23091051
__import__.product_1231403_product_template,23091051
__import__.product_1405175_product_template,90189084
__import__.product_2388916_product_template,23091051
__import__.product_2373553_product_template,23091051
__import__.product_2923738_product_template,23091011
__import__.product_4008031_product_template,23091031
__import__.product_5107140_product_template,90183110
__import__.product_5192219_product_template,23099096
__import__.product_5105829_product_template,90189010
__import__.product_3489598_product_template,30049000
__import__.product_3499019_product_template,30023000
__import__.product_5017965_product_template,90189060
__import__.product_4220193_product_template,23091051
__import__.product_5904046_product_template,64011000
__import__.product_8382656_product_template,39231090
__import__.product_8063721_product_template,90183900
__import__.product_3159209_product_template,33051000
__import__.product_5632145_product_template,90189060
__import__.product_5632147_product_template,90189060
__import__.product_5992194_product_template,63079092
__import__.product_8038338_product_template,40151100
__import__.product_4900501_product_template,23091011
__import__.product_4902404_product_template,23091011
__import__.product_8001944_product_template,84818081
__import__.product_1239105_product_template,23091051
__import__.product_5823400_product_template,30023000
__import__.product_1073386_product_template,30023000
__import__.product_4500245_product_template,23091031
