id,name/id,product_code,price,min_qty_sale,product_tmpl_id/id,discount_sale,discount_purchase,date_start,date_end,ratio_main_product,ratio_promotional_product
__import__.supplierinfo_promo_60422-2049146-20170501,__import__.supplier_60422,033989,41.61,1,__import__.product_2049146_product_template,20.00,20.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-2049146-20170701,__import__.supplier_60422,033989,41.61,1,__import__.product_2049146_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-2049146-20171101,__import__.supplier_60422,033989,41.61,1,__import__.product_2049146_product_template,20.00,20.00,2017-11-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-2049146-20180101,__import__.supplier_60422,033989,41.61,1,__import__.product_2049146_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-2049146-20180301,__import__.supplier_60422,033989,41.61,1,__import__.product_2049146_product_template,20.00,20.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-2049179-20160301,__import__.supplier_60422,033990,41.20,1,__import__.product_2049179_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-2049179-20160601,__import__.supplier_60422,033990,41.20,1,__import__.product_2049179_product_template,20.00,20.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-2049179-20161201,__import__.supplier_60422,033990,41.20,1,__import__.product_2049179_product_template,20.00,20.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-2049179-20170301,__import__.supplier_60422,033990,41.20,1,__import__.product_2049179_product_template,20.00,20.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-2049179-20170601,__import__.supplier_60422,033990,41.20,1,__import__.product_2049179_product_template,20.00,20.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-2049179-20170901,__import__.supplier_60422,033990,41.20,1,__import__.product_2049179_product_template,20.00,20.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-2049179-20171201,__import__.supplier_60422,033990,41.20,1,__import__.product_2049179_product_template,20.00,20.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-2081784-20160301,__import__.supplier_60422,033978,9.34,1,__import__.product_2081784_product_template,30.00,30.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-2081784-20160601,__import__.supplier_60422,033978,9.34,1,__import__.product_2081784_product_template,30.00,30.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-2081784-20161201,__import__.supplier_60422,033978,9.34,1,__import__.product_2081784_product_template,30.00,30.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-2081784-20170301,__import__.supplier_60422,033978,9.34,1,__import__.product_2081784_product_template,30.00,30.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-2081784-20170601,__import__.supplier_60422,033978,9.34,1,__import__.product_2081784_product_template,30.00,30.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-2081784-20171101,__import__.supplier_60422,033978,9.34,1,__import__.product_2081784_product_template,30.00,30.00,2017-11-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-2081784-20180301,__import__.supplier_60422,033978,9.34,1,__import__.product_2081784_product_template,30.00,30.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_60422-2152445-20160301,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-2152445-20160601,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-2152445-20160801,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2016-08-01,2016-08-31,0,0
__import__.supplierinfo_promo_60422-2152445-20161001,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_60422-2152445-20161201,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-2152445-20170301,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-2152445-20170601,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-2152445-20171001,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_60422-2152445-20171201,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-2152445-20180201,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-2152445-20180401,__import__.supplier_60422,032871,41.15,1,__import__.product_2152445_product_template,15.00,15.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-2164374-20160201,__import__.supplier_60422,31776,26.88,1,__import__.product_2164374_product_template,20.00,20.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_60422-2164374-20160601,__import__.supplier_60422,31776,26.88,1,__import__.product_2164374_product_template,20.00,20.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-2164374-20161001,__import__.supplier_60422,31776,26.88,1,__import__.product_2164374_product_template,20.00,20.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_60422-2164374-20170201,__import__.supplier_60422,31776,26.88,1,__import__.product_2164374_product_template,20.00,20.00,2017-02-01,2017-02-28,0,0
__import__.supplierinfo_promo_60422-2164374-20170601,__import__.supplier_60422,31776,26.88,1,__import__.product_2164374_product_template,20.00,20.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-2164374-20171001,__import__.supplier_60422,31776,26.88,1,__import__.product_2164374_product_template,20.00,20.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_60422-2164374-20180201,__import__.supplier_60422,31776,26.88,1,__import__.product_2164374_product_template,20.00,20.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-2164374-20180401,__import__.supplier_60422,31776,26.88,1,__import__.product_2164374_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-2270403-20160301,__import__.supplier_60422,032034,10.05,1,__import__.product_2270403_product_template,10.00,10.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-2270403-20160601,__import__.supplier_60422,032034,10.05,1,__import__.product_2270403_product_template,10.00,10.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-2270403-20161201,__import__.supplier_60422,032034,10.05,1,__import__.product_2270403_product_template,10.00,10.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-2270403-20170301,__import__.supplier_60422,032034,10.05,1,__import__.product_2270403_product_template,10.00,10.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-2270403-20170601,__import__.supplier_60422,032034,10.05,1,__import__.product_2270403_product_template,10.00,10.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-2270403-20170901,__import__.supplier_60422,032034,10.05,1,__import__.product_2270403_product_template,10.00,10.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-2270403-20171201,__import__.supplier_60422,032034,10.05,1,__import__.product_2270403_product_template,10.00,10.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-2270403-20180301,__import__.supplier_60422,032034,10.05,1,__import__.product_2270403_product_template,10.00,10.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_60422-2320760-20160301,__import__.supplier_60422,9986,49.68,1,__import__.product_2320760_product_template,10.00,10.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-2320760-20160601,__import__.supplier_60422,9986,49.68,1,__import__.product_2320760_product_template,10.00,10.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-2320760-20160901,__import__.supplier_60422,9986,49.68,1,__import__.product_2320760_product_template,10.00,10.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_60422-2320760-20161201,__import__.supplier_60422,9986,49.68,1,__import__.product_2320760_product_template,15.00,15.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-2382729-20170501,__import__.supplier_60422,033080,7.43,1,__import__.product_2382729_product_template,0,0,2017-05-01,2017-05-31,10,2
__import__.supplierinfo_promo_60422-2382729-20170501,__import__.supplier_60422,033080,7.43,1,__import__.product_2382729_product_template,0,0,2017-05-01,2017-09-30,5,1
__import__.supplierinfo_promo_60422-2382729-20180401,__import__.supplier_60422,033080,7.43,1,__import__.product_2382729_product_template,0,0,2018-04-01,2018-04-30,10,2
__import__.supplierinfo_promo_60422-2382737-20160501,__import__.supplier_60422,033081,8.78,1,__import__.product_2382737_product_template,0,0,2016-05-01,2016-09-30,5,1
__import__.supplierinfo_promo_60422-2382737-20170501,__import__.supplier_60422,033081,8.78,1,__import__.product_2382737_product_template,0,0,2017-05-01,2017-06-30,5,1
__import__.supplierinfo_promo_60422-2382737-20170701,__import__.supplier_60422,033081,8.78,1,__import__.product_2382737_product_template,0,0,2017-07-01,2017-09-30,5,1
__import__.supplierinfo_promo_60422-2382737-20180401,__import__.supplier_60422,033081,8.78,1,__import__.product_2382737_product_template,0,0,2018-04-01,2018-04-30,10,2
__import__.supplierinfo_promo_60422-2389153-20160101,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_60422-2389153-20160301,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-2389153-20160501,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_60422-2389153-20160701,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-2389153-20160901,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_60422-2389153-20161101,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_60422-2389153-20170101,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-2389153-20170301,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-2389153-20170501,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-2389153-20170701,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-2389153-20171101,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2017-11-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-2389153-20180101,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-2389153-20180301,__import__.supplier_60422,033999,12.80,1,__import__.product_2389153_product_template,20.00,20.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-2389161-20160101,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_60422-2389161-20160301,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-2389161-20160501,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_60422-2389161-20160701,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-2389161-20161101,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_60422-2389161-20170101,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-2389161-20170301,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-2389161-20170501,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-2389161-20170701,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-2389161-20171101,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2017-11-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-2389161-20180101,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-2389161-20180301,__import__.supplier_60422,034000,19.25,1,__import__.product_2389161_product_template,20.00,20.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-2389179-20160101,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_60422-2389179-20160301,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-2389179-20160501,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_60422-2389179-20160701,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-2389179-20160901,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_60422-2389179-20161101,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_60422-2389179-20170101,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-2389179-20170301,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-2389179-20170501,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-2389179-20170701,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-2389179-20171101,__import__.supplier_60422,034001,38.44,1,__import__.product_2389179_product_template,20.00,20.00,2017-11-01,2017-11-30,0,0
