id/id,name
__import__.product_5632406_product_template,CENTRIFUGEUSE HETTICH EBA200 8X15ML
__import__.product_5714935_product_template,MONOCRYL USP4/0 70 24C3/8 MPY935H
__import__.product_7140220_product_template,MONOCRYL USP2/0 EP3 22R1/2 Y220H
__import__.product_7140219_product_template,MONOCRYL Y219H USP000 EP2 BTE 36P
__import__.product_7140215_product_template,MONOCRYL Y215H USP000 EP2 18R1/2
__import__.product_7140218_product_template,"MONOCRYL USP4/0 EP1,5 22R1/2 Y218"
__import__.product_7140288_product_template,"MONOCRYL USP1 EP4 UND 2,5m C288 x"
__import__.product_8012451_product_template,VICRYL USP1 EP4 40R1/2 V359H
__import__.product_8050807_product_template,"MONOCRYL USP4/0 EP1,5 22R1/2 Y3100H"
__import__.product_8168584_product_template,"MONOCRYL+ USP0 EP3,5 30C3/8 MCP587H"
__import__.product_8220149_product_template,CENTRIFUGEUSE 6x15ml 4000T/min /
__import__.product_8283210_product_template,"MONOCRYL USP4/0 EP1,5 17R3/8 T41024H"
__import__.product_8337526_product_template,"TABLIER RX 0,5Pb 38/40 100cm VERT"
__import__.product_1024170_product_template,CENTRIFUGEUSE  6x15ml DIGITALE 4000T/MIN
__import__.product_5279815_product_template,COLLIER GONFLABLE BUSTER PVC T2 S
__import__.product_5279814_product_template,COLLIER GONFLABLE BUSTER PVC T1 X
__import__.product_5279816_product_template,COLLIER GONFLABLE BUSTER PVC T3 M
__import__.product_5279817_product_template,COLLIER GONFLABLE BUSTER PVC T4 L
__import__.product_5279818_product_template,COLLIER GONFLABLE BUSTER PVC T5 X
__import__.product_5000218_product_template,MONOCRYL+ USP0000 22R1/2 MCP218H
__import__.product_5000423_product_template,MONOCRYL USP000 EP2 UND 19C3/8 C4
__import__.product_5000443_product_template,MONOCRYL+ USP000 24C3/8 MCP443H 3
__import__.product_5004424_product_template,MONOCRYL+ USP000 19C3/8 MCP4424H
__import__.product_5004423_product_template,MONOCRYL+ USP2/0 EP3 19C3/8 MCP44
__import__.product_5004443_product_template,MONOCRYL+ USP00 24C3/8 MCP4443H x
__import__.product_5140919_product_template,MONOCRYL USP1 EP4 34C1/2 Y919H x3
__import__.product_5023150_product_template,MONOCRYL+ USP4/0 26VB1/2 MCP3150H x36
__import__.product_5632402_product_template,CENTRIFUGEUSE PRO-EQUINE
__import__.product_8278798_product_template,CATALYST CHEM 17 CLIP x12
__import__.product_5014423_product_template,MONOCRYL+ USP3/0 EP2 19C3/8 UND MCP4423H
__import__.product_5013224_product_template,MONOCRYL+ USP6/0 13R1/2 MCP3224G x12
__import__.product_5800011_product_template,CATALYST CREA CREATININE X12
__import__.product_2028549_product_template,GLUCOMETRE G-PETPLUS
__import__.product_5140415_product_template,"MONOCRYL USP4/0 EP1,5 26R1/2 Y415H x36"
__import__.product_1038030_product_template,CENTRIFUGEUSE NAHITA FUGEVET+
__import__.product_5471516_product_template,AIGUILLE HSW 25Gx5/8 x100
__import__.product_5405253_product_template,AIGUILLE SPINALE BD 20Gx3 1/2  x25
__import__.product_5760320_product_template,ALFATEC C-TEC USP5/0 EP1 DS12 (3)
__import__.product_5145310_product_template,BAIR HUGGER COUVERT 152x91cm/10
__import__.product_5145300_product_template,BAIR HUGGER COUVERT 213x91cm/10
__import__.product_8184637_product_template,"BROCHE 1PTE FIL.POS.TERMINAL 15cmx1,5mm"
__import__.product_5080102_product_template,"CHAMP FOLIODRAPE   37,5x45cm 2c /125"
__import__.product_5014170_product_template,CISEAUX SATINSKY S COURBE 18cm
__import__.product_8428921_product_template,COLLIER CHIEN NOIR 25mx44/65cm
__import__.product_8339560_product_template,COLLIER CHIEN BLEU 25mx44/65cm
__import__.product_8428625_product_template,COLLIER CHIEN NOIR 20mmx39/60cm
__import__.product_8209797_product_template,COLLIER CHIEN NOIR 40mmx45/72cm
__import__.product_8035357_product_template,"COLORATION HEMACOLOR : FIXATION 2,5l"
__import__.product_7146604_product_template,"DELTA CAST 10cmx3,6m     /BANDE"
__import__.product_5430113_product_template,DERMAFUSE 3gr + 4 pipettes
__import__.product_1308320_product_template,DIFF-QUIK SET 3FL 500ML
__import__.product_5260711_product_template,GANT KRUTEX SUPER TOUCH LARGE 95cm x100
__import__.product_8199403_product_template,IM3 TROUSSE EXTRACT DENTAIRE 14PCS D1000
__import__.product_5170215_product_template,KENOCOX 10L
__import__.product_8021906_product_template,LAME BISTOURI STERILE SW.M. N23 x100
__import__.product_8021793_product_template,MANCHE DE BISTOURI N°4 LONG 22cm
__import__.product_5153515_product_template,"ROPORE AVEC DEVIDOIR 12,5mmx9,15m"
__import__.product_5153535_product_template,MICROPORE SANS DEVIDOIR 25mmx5m x
__import__.product_0022014_product_template,"MONOSYN USP4/0 EP1,5 HR22 C22014 (36)"
__import__.product_8165004_product_template,MUSELIERE CHIEN NYLON BUSTER N°1
__import__.product_5080461_product_template,PHYTOGEL SANITIZER 500ml
__import__.product_8058269_product_template,PROLONGATEUR LL MF  10cm
__import__.product_8338693_product_template,HET NON ADHESIF AUTOC. 200x390mm
__import__.product_5338703_product_template,HET NON ADHESIF AUTOC. 250x450mm
__import__.product_5338721_product_template,HET NON ADHESIF AUTOC. 420x550mm
__import__.product_8337727_product_template,SERINGUE HSW ECOMATIC 5ML (BOUTEILLE)
__import__.product_8015202_product_template,SERINGUE ROUX 10ml: CYLINDRE VERRE N12
__import__.product_8015136_product_template,SERINGUE ROUX 10ml: EMBOUT LL N18
__import__.product_8299843_product_template,SERINGUE ROUX 30/50ml: DISQUE PISTON N15
__import__.product_8015142_product_template,SERINGUE ROUX 30/50ml: EMBOUT LL N18
__import__.product_8015171_product_template,SERINGUE ROUX 30/50ml: KIT JOINTS
__import__.product_8015159_product_template,SERINGUE ROUX 30/50ml: PISTON N16
__import__.product_8219867_product_template,SERINGUE ROUX 30ml RAL: TIGE A TIRER
__import__.product_8406552_product_template,SERINGUE ROUX 30ml: CORPS METAL N11
__import__.product_8015188_product_template,SERINGUE ROUX 30ml: CYLINDRE VERRE N12
__import__.product_5031238_product_template,SERINGUE ROUX 30ml: TIGE A DOSER 1ML N13
__import__.product_8355694_product_template,SERINGUE ROUX 30ml: TIGE A TIRER N14
__import__.product_5035961_product_template,SERINGUE ROUX 50ml RAL: TIGE A TIRER
__import__.product_8406500_product_template,SERINGUE ROUX 50ml: CORPS METAL N11
__import__.product_8015194_product_template,SERINGUE ROUX 50ml: CYLINDRE VERRE N12
__import__.product_8355671_product_template,SERINGUE ROUX 50ml: TIGE A DOSER N13
__import__.product_8355688_product_template,SERINGUE ROUX 50ml: TIGE A TIRER N14
__import__.product_8388067_product_template,SERINGUE ROUX: BOUTON SERRAGE N8
__import__.product_8405535_product_template,SERINGUE ROUX: LOQUET N21
__import__.product_8184896_product_template,SERINGUE ROUX: RESSORT POIGNEE N35
__import__.product_8185766_product_template,SERINGUE ROUX: VIS DE FIXAGE NR 3
__import__.product_8299837_product_template,SERINGUE ROUX: VIS MAINTIEN CROCHET
__import__.product_5038004_product_template,"SERINGUE TBC HSW HENKEJECT (1,8ml)"
__import__.product_5038042_product_template,"SERINGUE TBC HSW : CYLINDRE 1,8ml"
__import__.product_5038044_product_template,SERINGUE TBC HSW HENKJECT: JOINT N2
__import__.product_5038045_product_template,SERINGUE TBC HSW HENKJECT: JOINT N4
__import__.product_5038043_product_template,SERINGUE TBC HSW HENKJECT: TUBE EN METAL
__import__.product_5038048_product_template,SERINGUE TBC HSW: GAINE DE SECURITE
__import__.product_5038046_product_template,SERINGUE TBC HSW: PISTON
__import__.product_5038040_product_template,SERINGUE TBC HSW: VIS DE SERRAGE
__import__.product_7920053_product_template,SMI SOIE USP5 EP7 60M
__import__.product_5910505_product_template,SMI SURG 910 USP2 EP5  50M
__import__.product_5910605_product_template,SMI SURG 910 USP3à4 EP6  50m
__import__.product_5916401_product_template,SMI SURG MONOFAST USP1 EP4 150cm /12
__import__.product_5916500_product_template,SMI SURG MONOFAST USP2 EP5 120cm /12
__import__.product_5916501_product_template,SMI SURG MONOFAST USP2 EP5 150cm /12
__import__.product_5916525_product_template,SMI SURG MONOFAST USP2 EP5 250cm /12
__import__.product_7913351_product_template,"SMI SURG MONOFIL USP0 EP3,5 15M"
__import__.product_5130126_product_template,SMI SURG MONOFIL USP2/0 EP3 26R1/2 /12
__import__.product_5921505_product_template,SMI SURGICRYL PGA+ LIQUID USP2 EP5  50m
__import__.product_5921510_product_template,SMI SURGICRYL PGA+ LIQUID USP2 EP5 100m
__import__.product_5921605_product_template,SMI SURGICRYL PGA+ LIQUID USP3à4  50m
__import__.product_5921610_product_template,SMI SURGICRYL PGA+ LIQUID USP3à4 100m
__import__.product_8270348_product_template,"SPECULUM VAGINAL MOUTON 20,3cm"
__import__.product_8003407_product_template,KIT LITTM CARDIO III PT MEMBRANE+B
__import__.product_8219301_product_template,TABOURET NOIR ROULETTES 48/67cm
__import__.product_8059524_product_template,TEST ACCUTREND PLUS LACTATE x25
__import__.product_8014935_product_template,TROUSSE PERFUSEUR GRANDS ANIMAUX 250cm
__import__.product_5031406_product_template,TUBE UNIMATIC 1ML
__import__.product_8285887_product_template,VACUTAINER TUBE ROUGE SEC  4ml (100)
__import__.product_8069296_product_template,VETSCAN VS2 LARGE ANIMAL PROFILE
__import__.product_8002808_product_template,AIGUILLE DELVO LL 25-70 x12
__import__.product_8181082_product_template,SERINGUE ROUX 30/50ML: RONDELLE AVANT 17
__import__.product_8187570_product_template,SERINGUE ROUX 30/50ML: RONDELLE N10
__import__.product_8198680_product_template,RONDELLE N°10 SER FERRO-MATIC 3ML
__import__.product_5002392_product_template,SERINGUE ROUX 30/50ml RAL:TIGE NOIR 40cm
__import__.product_5031246_product_template,SERINGUE ROUX: RALLONGE 29CM VIS
__import__.product_8185476_product_template,SERINGUE ROUX: POIGNEE NR 2
__import__.product_1008830_product_template,MPS MEDICAL PET SHIRT LAPIN XS
__import__.product_5038052_product_template,SERINGUE TBC HSW HENKEJECT: CYLINDRE 2ml
__import__.product_5350327_product_template,"SMI SURGICRYL PGA USP0 EP3,5 36JR x12"
__import__.product_5272460_product_template,AG CUFFILL
__import__.product_5920401_product_template,SMI SPON 80x50x10mm standard x10
__import__.product_5920402_product_template,SMI SPON 80x50x1mm special x20
__import__.product_5920404_product_template,SMI SPON 80x30mm dia x6
__import__.product_5761016_product_template,CISEAUX COUPE BAGUE OISEAUX 10cm
__import__.product_1001910_product_template,ARBRE A CHAT CREATIV BLEU 150cm
__import__.product_5008116_product_template,SET OTOSCOPE/OPHTALMOSCOPE BETA4 USB
__import__.product_5024530_product_template,"MINI CISEAUX 9,5cm"
__import__.product_5920052_product_template,SMI SURGICRYL PGA USP6/0 12C3/8 /12
__import__.product_5405244_product_template,AIGUILLE SPINALE BD 22Gx2 1/2  x25
__import__.product_8285605_product_template,AIGUILLES AGANI 19Gx1 1/2 R 38mm ivoire
__import__.product_8285597_product_template,AIGUILLES AGANI 19Gx1 25mm ivoire
__import__.product_5436126_product_template,ANICATH NON WINGED IV CANNULA 26Gx19mm
__import__.product_8261881_product_template,ANIOSGEL 85 NPC 500ML AVEC POMPE
__import__.product_5715061_product_template,OUSE UNISEXE COL V 2POCHES BORDEA
__import__.product_8346459_product_template,CAPNOGRAPHE/OXYMETRE NELLCOR N85
__import__.product_5541464_product_template,CATHETER SURFLASH 14Gx2 1/2 ORANGE
__import__.product_6541651_product_template,CATHETER SURFLASH 16Gx2 GRIS
__import__.product_8270160_product_template,CATHETER SURFLO IV TUBE 16Gx2 GRIS
__import__.product_5032419_product_template,CATHETER SURFLO-W 24Gx 3/4 jaune x50
__import__.product_8189014_product_template,CATHETER VASOVET W+P 20Gx1 1/4 ROSE
__import__.product_5043548_product_template,CATHETER VERSATUS-W 18Gx1 1/4 vert
__import__.product_5141792_product_template,CHAMP BUSTER TROUE+ADH. 31x44cm M /25
__import__.product_2504911_product_template,CHAMP FOLIODRAPE   75x90cm 2c /35
__import__.product_5277507_product_template,CHAMP FOLIODRAPE ADHESIF  45x75cm 2c /60
__import__.product_5014210_product_template,CISEAUX CASTROVIEJO DROIT OPHTALM
__import__.product_8295377_product_template,COFFRE A TOXIQUES 56x46cm
__import__.product_5020440_product_template,SUPRASORB A   5x5cm /10
__import__.product_8382366_product_template,DR MACH AMPOULE TRIAFLEX 24V 40W SOCKET
__import__.product_1502100_product_template,DR MACH LAMPE LED150FP MURALE
__import__.product_1501300_product_template,DR MACH LAMPE LED150FP SUR ROUES 125K
__import__.product_5794181_product_template,EQUIDES AGRAFES POUR FLEXIBLE HDE x20
__import__.product_5304012_product_template,FILM AGFA CURIX ORTHO HT-G 30x40vert/100
__import__.product_5992193_product_template,FOLIODRESS TABLIER UU COMFORT XL (28)
__import__.product_5942197_product_template,GANT PEHA-SOFT NITR FINO N.STER M (150)
__import__.product_5033090_product_template,GANT POLYSEM FOOD CONTACT 92cm (100)
__import__.product_5293595_product_template,GAZOFIX BDE  4cmx4m
__import__.product_5343020_product_template,GENIA FASTFIL EP5 USP2  50m
__import__.product_5340840_product_template,GENIA GLYCOFIL EP6 USP3/4  75m
__import__.product_5170045_product_template,KENOCIDIN 20L
__import__.product_8099972_product_template,KITVIA DIARRHEE PARVO/CORONA/GIARDIA 1
__import__.product_6795006_product_template,LEUKOCLIP RECHARGE 20 AGRAFES
__import__.product_7621731_product_template,"MAXON USP4/0 EP1,5 20R1/2 6217-31 x36"
__import__.product_5222943_product_template,MONOSWIFT USP2/0 EP3  24C3/8 L943 x12
__import__.product_0185967_product_template,OUATE HEMOSTATIQUE QUALIPHAR 10gr
__import__.product_8001909_product_template,POCHE A SANG 250ml + ACD
__import__.product_8181981_product_template,PORTE GANTS + 2 TABLIERS RADIO
__import__.product_5134044_product_template,"PREMIUM TITANIUM S'CLIP M 9,75 x6"
__import__.product_8031141_product_template,REFLOVET TEST UREE (15)
__import__.product_5172828_product_template,VETNAR RESPIRATEUR
__import__.product_5500445_product_template,LIFOSAN SAVON POUR LES MAINS 1LIT
__import__.product_8002286_product_template,SERINGUE BD DISCARDIT  5ml (100)
__import__.product_5307731_product_template,SERINGUE BD EMERALD  5ml (100)
__import__.product_5305501_product_template,SERINGUE BD PLASTIPAK  1ml+26Gx1/2 Sub-Q
__import__.product_8270165_product_template,SERINGUE TERUMO UU 01ml + AIG 25Gx5/8
__import__.product_8002487_product_template,SERINGUE TERUMO UU 05ml (100)
__import__.product_8202884_product_template,SERINGUE TERUMO UU 20ml (50) LUER LOCK
__import__.product_9034022_product_template,SHOR LINE TAPIS POUR TABLE (NOIR)
__import__.product_7920004_product_template,"SMI CATGUT PL USP2/0 EP3,5 100M"
__import__.product_7920008_product_template,SMI CATGUT PL USP3 EP7  50M
__import__.product_5910185_product_template,"SMI DACLON USP8/0 EP0,5 2x6,2DSP3/8 /12"
__import__.product_5134540_product_template,SMI SURG MONOFIL USP1 EP4 40C3/8 /12
__import__.product_5135017_product_template,SMI SURG MONOFIL USP5/0 EP1 17R1/2 /12
__import__.product_7920035_product_template,"SMI SURGICRYL PGA USP0 EP3,5  15M"
__import__.product_7911402_product_template,SMI SURGICRYL PGA USP1 EP4  25M
__import__.product_7920049_product_template,SMI SURGICRYL PGA USP2 EP5  50M
__import__.product_7920156_product_template,SMI SURGICRYL PGA USP3-4 EP6 100M
__import__.product_5224004_product_template,SONDE ALIMENTAIRE RUSCH 4 BLEU
__import__.product_5220500_product_template,SONDE ERU NELATON-ROBINSON RUSCH 40cm
__import__.product_8031365_product_template,SONDE STOMACALE 4mm x 80cm CH12 blanc
__import__.product_8031388_product_template,SONDE STOMACALE 8mm x 80cm CH24 bleu
__import__.product_6900001_product_template,STERANIOS (GLUTARALDEHYDE) 5L
__import__.product_5438104_product_template,STRETCHNET 10cmx30cm x5
__import__.product_8040022_product_template,SURBOTTES UU avec élastique 70µ (par 50)
__import__.product_5244041_product_template,TABLE CK CISEAUX MST2200 BASIC CREUX
__import__.product_5244043_product_template,TABLE CK CISEAUX MST2200 COMFORT CREUX
__import__.product_5463265_product_template,TAPIS CHAUFFANT THERMOLUX 25x35cm
__import__.product_5466265_product_template,TAPIS CHAUFFANT THERMOLUX 45x65cm
__import__.product_8383182_product_template,TAPIS TABLE 1250x600mm BLEU ROI
__import__.product_8061550_product_template,TAPIS TABLE 1250x600mm GRIS CHINE CLAIR
__import__.product_8270213_product_template,TECHNOVIT EASY 12 TRAITEMENTS
__import__.product_8005793_product_template,"TENSOPLAST VET 15cmx2,5m (EX ELASTOVET)"
__import__.product_5637611_product_template,TONDEUSE ANDIS RECHARGEABLE : CABLE
__import__.product_5402069_product_template,TROUSSE A PERFUSION ANGEL/INFUSOVET x1
__import__.product_5400400_product_template,ULTRA-DRAPE  45x60cm
__import__.product_8250601_product_template,VERSEUSE LITIERE CHAT BLANC
__import__.product_8069267_product_template,VETSCAN VS2 THYROXIN (T4) CHOLESTEROL
__import__.product_2968022_product_template,VETPEN AIGUILLES 12MM (100)
__import__.product_0802181_product_template,ZETUVIT E STERILE 10x10cm x25
__import__.product_5436830_product_template,ANISET SET TRANSFUSION
__import__.product_5107144_product_template,SER UU DISPOJECT 5ml 3pcs x100
__import__.product_5232667_product_template,ONE TOUCH 50 TIG. VERIO
__import__.product_5406548_product_template,ANISET NF DIAL A FLOW SET PEDIATRIQUE
__import__.product_5800001_product_template,VETTEST BUN UREE x12
__import__.product_5112480_product_template,"SONDE ENDOTRACH TRANSP BALLON  2,5 RUSCH"
__import__.product_1008870_product_template,MPS MEDICAL PET SHIRT LAPIN L
