id,name,bin_checksum_1,bin_checksum_2,location_id/id,kind,zone,corridor,shelf,height,box
__import__.location_loc_AB22A4,AB22A4,66,66,__import__.location_family_A,bin,A,B,22,A,4
__import__.location_loc_AB22B1,AB22B1,87,87,__import__.location_family_A,bin,A,B,22,B,1
__import__.location_loc_AB22B2,AB22B2,62,62,__import__.location_family_A,bin,A,B,22,B,2
__import__.location_loc_AB22B3,AB22B3,50,50,__import__.location_family_A,bin,A,B,22,B,3
__import__.location_loc_AC01A1,AC01A1,43,43,__import__.location_family_A,bin,A,C,01,A,1
__import__.location_loc_AC01A2,AC01A2,12,12,__import__.location_family_A,bin,A,C,01,A,2
__import__.location_loc_AC01A3,AC01A3,24,24,__import__.location_family_A,bin,A,C,01,A,3
__import__.location_loc_AC01A4,AC01A4,09,09,__import__.location_family_A,bin,A,C,01,A,4
__import__.location_loc_AC01B1,AC01B1,59,59,__import__.location_family_A,bin,A,C,01,B,1
__import__.location_loc_AC01B2,AC01B2,98,98,__import__.location_family_A,bin,A,C,01,B,2
__import__.location_loc_AC01B3,AC01B3,40,40,__import__.location_family_A,bin,A,C,01,B,3
__import__.location_loc_AC01B4,AC01B4,01,01,__import__.location_family_A,bin,A,C,01,B,4
__import__.location_loc_AC02A1,AC02A1,04,04,__import__.location_family_A,bin,A,C,02,A,1
__import__.location_loc_AC02A2,AC02A2,32,32,__import__.location_family_A,bin,A,C,02,A,2
__import__.location_loc_AC02A3,AC02A3,03,03,__import__.location_family_A,bin,A,C,02,A,3
__import__.location_loc_AC02A4,AC02A4,45,45,__import__.location_family_A,bin,A,C,02,A,4
__import__.location_loc_AC02B1,AC02B1,59,59,__import__.location_family_A,bin,A,C,02,B,1
__import__.location_loc_AC02B2,AC02B2,28,28,__import__.location_family_A,bin,A,C,02,B,2
__import__.location_loc_AC02B3,AC02B3,02,02,__import__.location_family_A,bin,A,C,02,B,3
__import__.location_loc_AC03A1,AC03A1,12,12,__import__.location_family_A,bin,A,C,03,A,1
__import__.location_loc_AC03A2,AC03A2,83,83,__import__.location_family_A,bin,A,C,03,A,2
__import__.location_loc_AC03A3,AC03A3,24,24,__import__.location_family_A,bin,A,C,03,A,3
__import__.location_loc_AC03A4,AC03A4,27,27,__import__.location_family_A,bin,A,C,03,A,4
__import__.location_loc_AC03B1,AC03B1,00,00,__import__.location_family_A,bin,A,C,03,B,1
__import__.location_loc_AC03B2,AC03B2,03,03,__import__.location_family_A,bin,A,C,03,B,2
__import__.location_loc_AC03B3,AC03B3,36,36,__import__.location_family_A,bin,A,C,03,B,3
__import__.location_loc_AC03B4,AC03B4,02,02,__import__.location_family_A,bin,A,C,03,B,4
__import__.location_loc_AC04A1,AC04A1,02,02,__import__.location_family_A,bin,A,C,04,A,1
__import__.location_loc_AC04A2,AC04A2,70,70,__import__.location_family_A,bin,A,C,04,A,2
__import__.location_loc_AC04A3,AC04A3,81,81,__import__.location_family_A,bin,A,C,04,A,3
__import__.location_loc_AC04B1,AC04B1,86,86,__import__.location_family_A,bin,A,C,04,B,1
__import__.location_loc_AC04B2,AC04B2,43,43,__import__.location_family_A,bin,A,C,04,B,2
__import__.location_loc_AC04B3,AC04B3,42,42,__import__.location_family_A,bin,A,C,04,B,3
__import__.location_loc_AC05A1,AC05A1,49,49,__import__.location_family_A,bin,A,C,05,A,1
__import__.location_loc_AC05A2,AC05A2,06,06,__import__.location_family_A,bin,A,C,05,A,2
__import__.location_loc_AC05A3,AC05A3,23,23,__import__.location_family_A,bin,A,C,05,A,3
__import__.location_loc_AC05A4,AC05A4,43,43,__import__.location_family_A,bin,A,C,05,A,4
__import__.location_loc_AC05B1,AC05B1,66,66,__import__.location_family_A,bin,A,C,05,B,1
__import__.location_loc_AC05B2,AC05B2,61,61,__import__.location_family_A,bin,A,C,05,B,2
__import__.location_loc_AC05B3,AC05B3,01,01,__import__.location_family_A,bin,A,C,05,B,3
__import__.location_loc_AC06A1,AC06A1,07,07,__import__.location_family_A,bin,A,C,06,A,1
__import__.location_loc_AC06A2,AC06A2,44,44,__import__.location_family_A,bin,A,C,06,A,2
__import__.location_loc_AC06A3,AC06A3,43,43,__import__.location_family_A,bin,A,C,06,A,3
__import__.location_loc_AC06A4,AC06A4,93,93,__import__.location_family_A,bin,A,C,06,A,4
__import__.location_loc_AC06B1,AC06B1,02,02,__import__.location_family_A,bin,A,C,06,B,1
__import__.location_loc_AC06B2,AC06B2,61,61,__import__.location_family_A,bin,A,C,06,B,2
__import__.location_loc_AC06B3,AC06B3,99,99,__import__.location_family_A,bin,A,C,06,B,3
__import__.location_loc_AC06B4,AC06B4,42,42,__import__.location_family_A,bin,A,C,06,B,4
__import__.location_loc_AC07A1,AC07A1,12,12,__import__.location_family_A,bin,A,C,07,A,1
__import__.location_loc_AC07A2,AC07A2,79,79,__import__.location_family_A,bin,A,C,07,A,2
__import__.location_loc_AC07A3,AC07A3,07,07,__import__.location_family_A,bin,A,C,07,A,3
__import__.location_loc_AC07A4,AC07A4,14,14,__import__.location_family_A,bin,A,C,07,A,4
__import__.location_loc_AC07B1,AC07B1,92,92,__import__.location_family_A,bin,A,C,07,B,1
__import__.location_loc_AC07B2,AC07B2,68,68,__import__.location_family_A,bin,A,C,07,B,2
__import__.location_loc_AC07B3,AC07B3,62,62,__import__.location_family_A,bin,A,C,07,B,3
__import__.location_loc_AC08A1,AC08A1,33,33,__import__.location_family_A,bin,A,C,08,A,1
__import__.location_loc_AC08A2,AC08A2,85,85,__import__.location_family_A,bin,A,C,08,A,2
__import__.location_loc_AC08A3,AC08A3,24,24,__import__.location_family_A,bin,A,C,08,A,3
__import__.location_loc_AC08A4,AC08A4,42,42,__import__.location_family_A,bin,A,C,08,A,4
__import__.location_loc_AC08B1,AC08B1,46,46,__import__.location_family_A,bin,A,C,08,B,1
__import__.location_loc_AC08B2,AC08B2,02,02,__import__.location_family_A,bin,A,C,08,B,2
__import__.location_loc_AC08B3,AC08B3,68,68,__import__.location_family_A,bin,A,C,08,B,3
__import__.location_loc_AC08B4,AC08B4,22,22,__import__.location_family_A,bin,A,C,08,B,4
__import__.location_loc_AC09A1,AC09A1,06,06,__import__.location_family_A,bin,A,C,09,A,1
__import__.location_loc_AC09A2,AC09A2,35,35,__import__.location_family_A,bin,A,C,09,A,2
__import__.location_loc_AC09A3,AC09A3,87,87,__import__.location_family_A,bin,A,C,09,A,3
__import__.location_loc_AC09A4,AC09A4,02,02,__import__.location_family_A,bin,A,C,09,A,4
__import__.location_loc_AC10A1,AC10A1,62,62,__import__.location_family_A,bin,A,C,10,A,1
__import__.location_loc_AC10A2,AC10A2,40,40,__import__.location_family_A,bin,A,C,10,A,2
__import__.location_loc_AC10A3,AC10A3,35,35,__import__.location_family_A,bin,A,C,10,A,3
__import__.location_loc_AC10A4,AC10A4,94,94,__import__.location_family_A,bin,A,C,10,A,4
__import__.location_loc_AC10B1,AC10B1,22,22,__import__.location_family_A,bin,A,C,10,B,1
__import__.location_loc_AC10B2,AC10B2,78,78,__import__.location_family_A,bin,A,C,10,B,2
__import__.location_loc_AC10B3,AC10B3,52,52,__import__.location_family_A,bin,A,C,10,B,3
__import__.location_loc_AC10B4,AC10B4,01,01,__import__.location_family_A,bin,A,C,10,B,4
__import__.location_loc_AC13A1,AC13A1,33,33,__import__.location_family_A,bin,A,C,13,A,1
__import__.location_loc_AC13A2,AC13A2,43,43,__import__.location_family_A,bin,A,C,13,A,2
__import__.location_loc_AC13A3,AC13A3,14,14,__import__.location_family_A,bin,A,C,13,A,3
__import__.location_loc_AC13A4,AC13A4,05,05,__import__.location_family_A,bin,A,C,13,A,4
__import__.location_loc_AC13B1,AC13B1,31,31,__import__.location_family_A,bin,A,C,13,B,1
__import__.location_loc_AC13B2,AC13B2,40,40,__import__.location_family_A,bin,A,C,13,B,2
__import__.location_loc_AC13B3,AC13B3,15,15,__import__.location_family_A,bin,A,C,13,B,3
__import__.location_loc_AC13B4,AC13B4,03,03,__import__.location_family_A,bin,A,C,13,B,4
__import__.location_loc_AC14A1,AC14A1,83,83,__import__.location_family_A,bin,A,C,14,A,1
__import__.location_loc_AC14A2,AC14A2,34,34,__import__.location_family_A,bin,A,C,14,A,2
__import__.location_loc_AC14A3,AC14A3,58,58,__import__.location_family_A,bin,A,C,14,A,3
__import__.location_loc_AC14A4,AC14A4,43,43,__import__.location_family_A,bin,A,C,14,A,4
__import__.location_loc_AC14B1,AC14B1,13,13,__import__.location_family_A,bin,A,C,14,B,1
__import__.location_loc_AC14B2,AC14B2,67,67,__import__.location_family_A,bin,A,C,14,B,2
__import__.location_loc_AC14B3,AC14B3,70,70,__import__.location_family_A,bin,A,C,14,B,3
__import__.location_loc_AC14B4,AC14B4,32,32,__import__.location_family_A,bin,A,C,14,B,4
__import__.location_loc_AC15A1,AC15A1,33,33,__import__.location_family_A,bin,A,C,15,A,1
__import__.location_loc_AC15A2,AC15A2,49,49,__import__.location_family_A,bin,A,C,15,A,2
__import__.location_loc_AC15A3,AC15A3,24,24,__import__.location_family_A,bin,A,C,15,A,3
__import__.location_loc_AC15A4,AC15A4,04,04,__import__.location_family_A,bin,A,C,15,A,4
__import__.location_loc_AC15B1,AC15B1,77,77,__import__.location_family_A,bin,A,C,15,B,1
__import__.location_loc_AC15B2,AC15B2,37,37,__import__.location_family_A,bin,A,C,15,B,2
__import__.location_loc_AC15B3,AC15B3,29,29,__import__.location_family_A,bin,A,C,15,B,3
__import__.location_loc_AC15B4,AC15B4,53,53,__import__.location_family_A,bin,A,C,15,B,4
__import__.location_loc_AC16A1,AC16A1,10,10,__import__.location_family_A,bin,A,C,16,A,1
__import__.location_loc_AC16A2,AC16A2,34,34,__import__.location_family_A,bin,A,C,16,A,2
__import__.location_loc_AC16A3,AC16A3,68,68,__import__.location_family_A,bin,A,C,16,A,3
__import__.location_loc_AC16A4,AC16A4,32,32,__import__.location_family_A,bin,A,C,16,A,4
__import__.location_loc_AC16B1,AC16B1,20,20,__import__.location_family_A,bin,A,C,16,B,1
__import__.location_loc_AC16B2,AC16B2,43,43,__import__.location_family_A,bin,A,C,16,B,2
__import__.location_loc_AC16B3,AC16B3,11,11,__import__.location_family_A,bin,A,C,16,B,3
__import__.location_loc_AC16B4,AC16B4,24,24,__import__.location_family_A,bin,A,C,16,B,4
__import__.location_loc_AC17A1,AC17A1,67,67,__import__.location_family_A,bin,A,C,17,A,1
__import__.location_loc_AC17A2,AC17A2,40,40,__import__.location_family_A,bin,A,C,17,A,2
__import__.location_loc_AC17A3,AC17A3,08,08,__import__.location_family_A,bin,A,C,17,A,3
__import__.location_loc_AC17A4,AC17A4,48,48,__import__.location_family_A,bin,A,C,17,A,4
__import__.location_loc_AC17B1,AC17B1,57,57,__import__.location_family_A,bin,A,C,17,B,1
__import__.location_loc_AC17B2,AC17B2,17,17,__import__.location_family_A,bin,A,C,17,B,2
__import__.location_loc_AC17B3,AC17B3,83,83,__import__.location_family_A,bin,A,C,17,B,3
__import__.location_loc_AC17B4,AC17B4,01,01,__import__.location_family_A,bin,A,C,17,B,4
__import__.location_loc_AC18A1,AC18A1,63,63,__import__.location_family_A,bin,A,C,18,A,1
__import__.location_loc_AC18A2,AC18A2,48,48,__import__.location_family_A,bin,A,C,18,A,2
__import__.location_loc_AC18A3,AC18A3,19,19,__import__.location_family_A,bin,A,C,18,A,3
__import__.location_loc_AC18A4,AC18A4,14,14,__import__.location_family_A,bin,A,C,18,A,4
__import__.location_loc_AC18B1,AC18B1,37,37,__import__.location_family_A,bin,A,C,18,B,1
__import__.location_loc_AC18B2,AC18B2,43,43,__import__.location_family_A,bin,A,C,18,B,2
__import__.location_loc_AC18B3,AC18B3,07,07,__import__.location_family_A,bin,A,C,18,B,3
__import__.location_loc_AC18B4,AC18B4,48,48,__import__.location_family_A,bin,A,C,18,B,4
__import__.location_loc_AC19A1,AC19A1,28,28,__import__.location_family_A,bin,A,C,19,A,1
__import__.location_loc_AC19A2,AC19A2,73,73,__import__.location_family_A,bin,A,C,19,A,2
__import__.location_loc_AC19A3,AC19A3,08,08,__import__.location_family_A,bin,A,C,19,A,3
__import__.location_loc_AC19A4,AC19A4,44,44,__import__.location_family_A,bin,A,C,19,A,4
__import__.location_loc_AC19B1,AC19B1,01,01,__import__.location_family_A,bin,A,C,19,B,1
__import__.location_loc_AC19B2,AC19B2,34,34,__import__.location_family_A,bin,A,C,19,B,2
__import__.location_loc_AC19B3,AC19B3,44,44,__import__.location_family_A,bin,A,C,19,B,3
__import__.location_loc_AC19B4,AC19B4,00,00,__import__.location_family_A,bin,A,C,19,B,4
__import__.location_loc_AC19B5,AC19B5,11,11,__import__.location_family_A,bin,A,C,19,B,5
__import__.location_loc_AC20A1,AC20A1,37,37,__import__.location_family_A,bin,A,C,20,A,1
__import__.location_loc_AC20A2,AC20A2,47,47,__import__.location_family_A,bin,A,C,20,A,2
__import__.location_loc_AC20A3,AC20A3,46,46,__import__.location_family_A,bin,A,C,20,A,3
__import__.location_loc_AC20A4,AC20A4,37,37,__import__.location_family_A,bin,A,C,20,A,4
__import__.location_loc_AC20B1,AC20B1,44,44,__import__.location_family_A,bin,A,C,20,B,1
__import__.location_loc_AC20B2,AC20B2,12,12,__import__.location_family_A,bin,A,C,20,B,2
__import__.location_loc_AC20B3,AC20B3,22,22,__import__.location_family_A,bin,A,C,20,B,3
__import__.location_loc_AC20B4,AC20B4,50,50,__import__.location_family_A,bin,A,C,20,B,4
__import__.location_loc_AC20B5,AC20B5,57,57,__import__.location_family_A,bin,A,C,20,B,5
__import__.location_loc_AC21A1,AC21A1,05,05,__import__.location_family_A,bin,A,C,21,A,1
__import__.location_loc_AC21A2,AC21A2,60,60,__import__.location_family_A,bin,A,C,21,A,2
__import__.location_loc_AC21A3,AC21A3,91,91,__import__.location_family_A,bin,A,C,21,A,3
__import__.location_loc_AC21A4,AC21A4,31,31,__import__.location_family_A,bin,A,C,21,A,4
__import__.location_loc_AC21B1,AC21B1,33,33,__import__.location_family_A,bin,A,C,21,B,1
__import__.location_loc_AC21B2,AC21B2,12,12,__import__.location_family_A,bin,A,C,21,B,2
__import__.location_loc_AC21B3,AC21B3,81,81,__import__.location_family_A,bin,A,C,21,B,3
__import__.location_loc_AC21B4,AC21B4,68,68,__import__.location_family_A,bin,A,C,21,B,4
__import__.location_loc_AC21B5,AC21B5,44,44,__import__.location_family_A,bin,A,C,21,B,5
__import__.location_loc_AC22A1,AC22A1,06,06,__import__.location_family_A,bin,A,C,22,A,1
__import__.location_loc_AC22A2,AC22A2,14,14,__import__.location_family_A,bin,A,C,22,A,2
__import__.location_loc_AC22A3,AC22A3,42,42,__import__.location_family_A,bin,A,C,22,A,3
__import__.location_loc_AC22A4,AC22A4,15,15,__import__.location_family_A,bin,A,C,22,A,4
__import__.location_loc_AC22B1,AC22B1,52,52,__import__.location_family_A,bin,A,C,22,B,1
__import__.location_loc_AC22B2,AC22B2,03,03,__import__.location_family_A,bin,A,C,22,B,2
__import__.location_loc_AC22B3,AC22B3,62,62,__import__.location_family_A,bin,A,C,22,B,3
__import__.location_loc_AC22B4,AC22B4,18,18,__import__.location_family_A,bin,A,C,22,B,4
__import__.location_loc_AC22B5,AC22B5,08,08,__import__.location_family_A,bin,A,C,22,B,5
__import__.location_loc_AC22B6,AC22B6,12,12,__import__.location_family_A,bin,A,C,22,B,6
__import__.location_loc_AD01A1,AD01A1,72,72,__import__.location_family_A,bin,A,D,01,A,1
__import__.location_loc_AD01A2,AD01A2,13,13,__import__.location_family_A,bin,A,D,01,A,2
__import__.location_loc_AD01A3,AD01A3,10,10,__import__.location_family_A,bin,A,D,01,A,3
__import__.location_loc_AD01A4,AD01A4,38,38,__import__.location_family_A,bin,A,D,01,A,4
__import__.location_loc_AD01B1,AD01B1,65,65,__import__.location_family_A,bin,A,D,01,B,1
__import__.location_loc_AD01B2,AD01B2,22,22,__import__.location_family_A,bin,A,D,01,B,2
__import__.location_loc_AD01B3,AD01B3,99,99,__import__.location_family_A,bin,A,D,01,B,3
__import__.location_loc_AD01B4,AD01B4,94,94,__import__.location_family_A,bin,A,D,01,B,4
__import__.location_loc_AD01B5,AD01B5,00,00,__import__.location_family_A,bin,A,D,01,B,5
__import__.location_loc_AD01B6,AD01B6,39,39,__import__.location_family_A,bin,A,D,01,B,6
__import__.location_loc_AD02A1,AD02A1,08,08,__import__.location_family_A,bin,A,D,02,A,1
__import__.location_loc_AD02A2,AD02A2,14,14,__import__.location_family_A,bin,A,D,02,A,2
__import__.location_loc_AD02A3,AD02A3,00,00,__import__.location_family_A,bin,A,D,02,A,3
__import__.location_loc_AD02A4,AD02A4,15,15,__import__.location_family_A,bin,A,D,02,A,4
__import__.location_loc_AD03A1,AD03A1,07,07,__import__.location_family_A,bin,A,D,03,A,1
__import__.location_loc_AD03A2,AD03A2,19,19,__import__.location_family_A,bin,A,D,03,A,2
__import__.location_loc_AD03A3,AD03A3,01,01,__import__.location_family_A,bin,A,D,03,A,3
__import__.location_loc_AD03A4,AD03A4,35,35,__import__.location_family_A,bin,A,D,03,A,4
__import__.location_loc_AD04A1,AD04A1,14,14,__import__.location_family_A,bin,A,D,04,A,1
__import__.location_loc_AD04A2,AD04A2,60,60,__import__.location_family_A,bin,A,D,04,A,2
__import__.location_loc_AD04A3,AD04A3,99,99,__import__.location_family_A,bin,A,D,04,A,3
__import__.location_loc_AD04A4,AD04A4,05,05,__import__.location_family_A,bin,A,D,04,A,4
__import__.location_loc_AD04B1,AD04B1,81,81,__import__.location_family_A,bin,A,D,04,B,1
__import__.location_loc_AD04B2,AD04B2,19,19,__import__.location_family_A,bin,A,D,04,B,2
__import__.location_loc_AD04B3,AD04B3,99,99,__import__.location_family_A,bin,A,D,04,B,3
__import__.location_loc_AD04B4,AD04B4,91,91,__import__.location_family_A,bin,A,D,04,B,4
__import__.location_loc_AD04B5,AD04B5,40,40,__import__.location_family_A,bin,A,D,04,B,5
__import__.location_loc_AD05A1,AD05A1,22,22,__import__.location_family_A,bin,A,D,05,A,1
__import__.location_loc_AD05A2,AD05A2,53,53,__import__.location_family_A,bin,A,D,05,A,2
__import__.location_loc_AD05A3,AD05A3,09,09,__import__.location_family_A,bin,A,D,05,A,3
__import__.location_loc_AD05A4,AD05A4,43,43,__import__.location_family_A,bin,A,D,05,A,4
__import__.location_loc_AD05B1,AD05B1,68,68,__import__.location_family_A,bin,A,D,05,B,1
__import__.location_loc_AD05B2,AD05B2,76,76,__import__.location_family_A,bin,A,D,05,B,2
__import__.location_loc_AD05B3,AD05B3,94,94,__import__.location_family_A,bin,A,D,05,B,3
__import__.location_loc_AD05B4,AD05B4,60,60,__import__.location_family_A,bin,A,D,05,B,4
__import__.location_loc_AD06A1,AD06A1,12,12,__import__.location_family_A,bin,A,D,06,A,1
__import__.location_loc_AD06A2,AD06A2,80,80,__import__.location_family_A,bin,A,D,06,A,2
__import__.location_loc_AD06A3,AD06A3,06,06,__import__.location_family_A,bin,A,D,06,A,3
__import__.location_loc_AD06A4,AD06A4,68,68,__import__.location_family_A,bin,A,D,06,A,4
__import__.location_loc_AD06B1,AD06B1,36,36,__import__.location_family_A,bin,A,D,06,B,1
__import__.location_loc_AD06B2,AD06B2,31,31,__import__.location_family_A,bin,A,D,06,B,2
__import__.location_loc_AD06B3,AD06B3,63,63,__import__.location_family_A,bin,A,D,06,B,3
__import__.location_loc_AD06B4,AD06B4,04,04,__import__.location_family_A,bin,A,D,06,B,4
__import__.location_loc_AD07A1,AD07A1,25,25,__import__.location_family_A,bin,A,D,07,A,1
__import__.location_loc_AD07A2,AD07A2,39,39,__import__.location_family_A,bin,A,D,07,A,2
__import__.location_loc_AD07A3,AD07A3,43,43,__import__.location_family_A,bin,A,D,07,A,3
__import__.location_loc_AD07A4,AD07A4,41,41,__import__.location_family_A,bin,A,D,07,A,4
__import__.location_loc_AD07B1,AD07B1,80,80,__import__.location_family_A,bin,A,D,07,B,1
__import__.location_loc_AD07B2,AD07B2,21,21,__import__.location_family_A,bin,A,D,07,B,2
__import__.location_loc_AD07B3,AD07B3,45,45,__import__.location_family_A,bin,A,D,07,B,3
__import__.location_loc_AD07B4,AD07B4,52,52,__import__.location_family_A,bin,A,D,07,B,4
__import__.location_loc_AD08A1,AD08A1,45,45,__import__.location_family_A,bin,A,D,08,A,1
__import__.location_loc_AD08A2,AD08A2,04,04,__import__.location_family_A,bin,A,D,08,A,2
__import__.location_loc_AD08A3,AD08A3,23,23,__import__.location_family_A,bin,A,D,08,A,3
__import__.location_loc_AD08A4,AD08A4,15,15,__import__.location_family_A,bin,A,D,08,A,4
__import__.location_loc_AD08B1,AD08B1,81,81,__import__.location_family_A,bin,A,D,08,B,1
__import__.location_loc_AD08B2,AD08B2,33,33,__import__.location_family_A,bin,A,D,08,B,2
__import__.location_loc_AD08B3,AD08B3,93,93,__import__.location_family_A,bin,A,D,08,B,3
__import__.location_loc_AD08B4,AD08B4,22,22,__import__.location_family_A,bin,A,D,08,B,4
__import__.location_loc_AD09A1,AD09A1,72,72,__import__.location_family_A,bin,A,D,09,A,1
__import__.location_loc_AD09A2,AD09A2,03,03,__import__.location_family_A,bin,A,D,09,A,2
__import__.location_loc_AD09A3,AD09A3,69,69,__import__.location_family_A,bin,A,D,09,A,3
__import__.location_loc_AD09A4,AD09A4,13,13,__import__.location_family_A,bin,A,D,09,A,4
