id,bin_location_id/id,product_id/id,location_id/id
__import__.product_stock_bin_5471516,__import__.location_loc_GL14B5,__import__.product_5471516,stock.stock_location_stock
__import__.product_stock_bin_1354307,__import__.location_loc_GBM107,__import__.product_1354307,stock.stock_location_stock
__import__.product_stock_bin_8214195,__import__.location_loc_GE14A5,__import__.product_8214195,stock.stock_location_stock
__import__.product_stock_bin_1193515,__import__.location_loc_QKA210,__import__.product_1193515,stock.stock_location_stock
__import__.product_stock_bin_7924351,__import__.location_loc_GC31D7,__import__.product_7924351,stock.stock_location_stock
__import__.product_stock_bin_2972297,__import__.location_loc_GE26D3,__import__.product_2972297,stock.stock_location_stock
__import__.product_stock_bin_2488757,__import__.location_loc_GBD317,__import__.product_2488757,stock.stock_location_stock
__import__.product_stock_bin_1322031,__import__.location_loc_QCA310,__import__.product_1322031,stock.stock_location_stock
__import__.product_stock_bin_6260010,__import__.location_loc_GK12A4,__import__.product_6260010,stock.stock_location_stock
__import__.product_stock_bin_8038568,__import__.location_loc_AH08A2,__import__.product_8038568,stock.stock_location_stock
__import__.product_stock_bin_5315522,__import__.location_loc_GGD206,__import__.product_5315522,stock.stock_location_stock
__import__.product_stock_bin_3434453,__import__.location_loc_GGR505,__import__.product_3434453,stock.stock_location_stock
__import__.product_stock_bin_6350319,__import__.location_loc_QMA120,__import__.product_6350319,stock.stock_location_stock
__import__.product_stock_bin_4970044,__import__.location_loc_AF03B5,__import__.product_4970044,stock.stock_location_stock
__import__.product_stock_bin_3052990,__import__.location_loc_GE14A1,__import__.product_3052990,stock.stock_location_stock
__import__.product_stock_bin_3129657,__import__.location_loc_GD23D2,__import__.product_3129657,stock.stock_location_stock
__import__.product_stock_bin_0864066,__import__.location_loc_GBA515,__import__.product_0864066,stock.stock_location_stock
__import__.product_stock_bin_7920036,__import__.location_loc_GD08A2,__import__.product_7920036,stock.stock_location_stock
__import__.product_stock_bin_2379758,__import__.location_loc_GBD301,__import__.product_2379758,stock.stock_location_stock
__import__.product_stock_bin_5829001,__import__.location_loc_AB15B2,__import__.product_5829001,stock.stock_location_stock
__import__.product_stock_bin_2186849,__import__.location_loc_GBK305,__import__.product_2186849,stock.stock_location_stock
__import__.product_stock_bin_3237740,__import__.location_loc_GE28B2,__import__.product_3237740,stock.stock_location_stock
__import__.product_stock_bin_2864239,__import__.location_loc_GGT204,__import__.product_2864239,stock.stock_location_stock
__import__.product_stock_bin_5130475,__import__.location_loc_GC23B3,__import__.product_5130475,stock.stock_location_stock
__import__.product_stock_bin_7915001,__import__.location_loc_GBV404,__import__.product_7915001,stock.stock_location_stock
__import__.product_stock_bin_1013465,__import__.location_loc_QJA235,__import__.product_1013465,stock.stock_location_stock
__import__.product_stock_bin_8038580,__import__.location_loc_AL03B2,__import__.product_8038580,stock.stock_location_stock
__import__.product_stock_bin_6350320,__import__.location_loc_QLA115,__import__.product_6350320,stock.stock_location_stock
__import__.product_stock_bin_7197069,__import__.location_loc_AC02B3,__import__.product_7197069,stock.stock_location_stock
__import__.product_stock_bin_7910050,__import__.location_loc_GBG209,__import__.product_7910050,stock.stock_location_stock
__import__.product_stock_bin_5610506,__import__.location_loc_GD20E2,__import__.product_5610506,stock.stock_location_stock
__import__.product_stock_bin_3265725,__import__.location_loc_AB12A2,__import__.product_3265725,stock.stock_location_stock
__import__.product_stock_bin_8330011,__import__.location_loc_QMA235,__import__.product_8330011,stock.stock_location_stock
__import__.product_stock_bin_1181163,__import__.location_loc_GI11B2,__import__.product_1181163,stock.stock_location_stock
__import__.product_stock_bin_4970045,__import__.location_loc_AG04B5,__import__.product_4970045,stock.stock_location_stock
__import__.product_stock_bin_3265295,__import__.location_loc_AA10B2,__import__.product_3265295,stock.stock_location_stock
__import__.product_stock_bin_1633163,__import__.location_loc_GD22E6,__import__.product_1633163,stock.stock_location_stock
__import__.product_stock_bin_6868484,__import__.location_loc_GF14C1,__import__.product_6868484,stock.stock_location_stock
__import__.product_stock_bin_1791698,__import__.location_loc_GGU405,__import__.product_1791698,stock.stock_location_stock
__import__.product_stock_bin_3103819,__import__.location_loc_GBX413,__import__.product_3103819,stock.stock_location_stock
__import__.product_stock_bin_1761865,__import__.location_loc_GGL502,__import__.product_1761865,stock.stock_location_stock
__import__.product_stock_bin_1198068,__import__.location_loc_GI11B4,__import__.product_1198068,stock.stock_location_stock
__import__.product_stock_bin_5826548,__import__.location_loc_AE06A1,__import__.product_5826548,stock.stock_location_stock
__import__.product_stock_bin_1190340,__import__.location_loc_AD11B2,__import__.product_1190340,stock.stock_location_stock
__import__.product_stock_bin_3237765,__import__.location_loc_GD10A1,__import__.product_3237765,stock.stock_location_stock
__import__.product_stock_bin_5822148,__import__.location_loc_AA04B2,__import__.product_5822148,stock.stock_location_stock
__import__.product_stock_bin_7760300,__import__.location_loc_GBA111,__import__.product_7760300,stock.stock_location_stock
__import__.product_stock_bin_8270109,__import__.location_loc_GGH102,__import__.product_8270109,stock.stock_location_stock
__import__.product_stock_bin_6722214,__import__.location_loc_GD03B3,__import__.product_6722214,stock.stock_location_stock
__import__.product_stock_bin_2730984,__import__.location_loc_GE23D7,__import__.product_2730984,stock.stock_location_stock
__import__.product_stock_bin_1357201,__import__.location_loc_GI13B1,__import__.product_1357201,stock.stock_location_stock
__import__.product_stock_bin_8007183,__import__.location_loc_GC24D4,__import__.product_8007183,stock.stock_location_stock
__import__.product_stock_bin_0085456,__import__.location_loc_GBK401,__import__.product_0085456,stock.stock_location_stock
__import__.product_stock_bin_3265709,__import__.location_loc_AB15A3,__import__.product_3265709,stock.stock_location_stock
__import__.product_stock_bin_4270142,__import__.location_loc_AD16A2,__import__.product_4270142,stock.stock_location_stock
__import__.product_stock_bin_3127958,__import__.location_loc_GGG304,__import__.product_3127958,stock.stock_location_stock
__import__.product_stock_bin_2251841,__import__.location_loc_QCA320,__import__.product_2251841,stock.stock_location_stock
__import__.product_stock_bin_5164542,__import__.location_loc_AI11B4,__import__.product_5164542,stock.stock_location_stock
__import__.product_stock_bin_2081784,__import__.location_loc_GF12F4,__import__.product_2081784,stock.stock_location_stock
__import__.product_stock_bin_4210103,__import__.location_loc_AB12A3,__import__.product_4210103,stock.stock_location_stock
__import__.product_stock_bin_6741223,__import__.location_loc_GD02F2,__import__.product_6741223,stock.stock_location_stock
__import__.product_stock_bin_3392768,__import__.location_loc_GBT403,__import__.product_3392768,stock.stock_location_stock
__import__.product_stock_bin_0864058,__import__.location_loc_GBD513,__import__.product_0864058,stock.stock_location_stock
__import__.product_stock_bin_1421825,__import__.location_loc_GBM305,__import__.product_1421825,stock.stock_location_stock
__import__.product_stock_bin_1013481,__import__.location_loc_GBS204,__import__.product_1013481,stock.stock_location_stock
__import__.product_stock_bin_2738268,__import__.location_loc_GF27C1,__import__.product_2738268,stock.stock_location_stock
__import__.product_stock_bin_8002493,__import__.location_loc_GK13B1,__import__.product_8002493,stock.stock_location_stock
__import__.product_stock_bin_5438016,__import__.location_loc_GD06B2,__import__.product_5438016,stock.stock_location_stock
__import__.product_stock_bin_5828665,__import__.location_loc_AB14A2,__import__.product_5828665,stock.stock_location_stock
__import__.product_stock_bin_2314425,__import__.location_loc_GGE404,__import__.product_2314425,stock.stock_location_stock
__import__.product_stock_bin_3129723,__import__.location_loc_GD11D1,__import__.product_3129723,stock.stock_location_stock
__import__.product_stock_bin_0660944,__import__.location_loc_GBK105,__import__.product_0660944,stock.stock_location_stock
__import__.product_stock_bin_3113412,__import__.location_loc_GGB408,__import__.product_3113412,stock.stock_location_stock
__import__.product_stock_bin_5450017,__import__.location_loc_GGT505,__import__.product_5450017,stock.stock_location_stock
__import__.product_stock_bin_2816411,__import__.location_loc_GGL507,__import__.product_2816411,stock.stock_location_stock
__import__.product_stock_bin_4160103,__import__.location_loc_AA06B3,__import__.product_4160103,stock.stock_location_stock
__import__.product_stock_bin_5828647,__import__.location_loc_AA09B1,__import__.product_5828647,stock.stock_location_stock
__import__.product_stock_bin_6895133,__import__.location_loc_GD01B3,__import__.product_6895133,stock.stock_location_stock
__import__.product_stock_bin_2065688,__import__.location_loc_GBC204,__import__.product_2065688,stock.stock_location_stock
__import__.product_stock_bin_5120020,__import__.location_loc_GBA105,__import__.product_5120020,stock.stock_location_stock
