id,create_date,default_code,list_price,standard_price,indicated_price,sale_delay,weight,length,width,depth,uom_po_id/id,uom_id/id,medical_device,cnk_code,web_published,barcode,tracking,taxes_id/id,supplier_taxes_id/id,categ_id/id,type,state_id/id,unit_in_shrink_wrap,unit_in_box,unit_in_pallet,storage_temperature_id/id,ratio_main_product,ratio_additional_product,orderpoint_min,orderpoint_max,veterinary_only,route_ids/id,active,name,price_category_id/id,manufacturer/id,orderpoint_qty_multiple
__import__.product_6757342,2007-02-05,6757342,12.28,9.82,18.88,0,0.03,11.10,5.80,1.60,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,80.000,160.000,,purchase.route_warehouse0_buy,True,VITAMINE K1 14CP 50MG,specific_product.product_price_category_imp,__import__.supplier_79642,1
__import__.product_6775630,2008-04-08,6775630,141.19,112.95,217.01,0,2.40,9.70,19.20,31.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,2.000,4.000,,purchase.route_warehouse0_buy,True,"CLIK POUR-ON 2,2 L OVINS",specific_product.product_price_category_imp,__import__.supplier_66168,1
__import__.product_6791675,2007-02-09,6791675,33.56,26.85,51.58,0,0.02,10.30,3.90,2.10,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,0,0,specific_product.product_storage_temperature_6,0,0,5.000,10.000,,purchase.route_warehouse0_buy,True,PIRODOG 1 dose,specific_product.product_price_category_imp,__import__.supplier_74313,1
__import__.product_6795006,1999-10-15,6795006,10.76,8.61,9999999999.99,0,0.03,9.00,5.90,1.90,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sutures,product,,10,40,0,specific_product.product_storage_temperature_ambient,0,0,7.000,14.000,,purchase.route_warehouse0_buy,True,LEUKOCLIP RECHARGE 20 AGRAFES,specific_product.product_price_category_gma,__import__.supplier_79245,10
__import__.product_6819273,2007-04-02,6819273,11.46,9.17,17.62,0,0.03,3.20,3.20,6.80,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,10,0,0,specific_product.product_storage_temperature_6,0,0,50.000,100.000,,purchase.route_warehouse0_buy,True,SERUM TRIVALENT EQUIN 10ml,specific_product.product_price_category_imp,__import__.supplier_74313,10
__import__.product_6826681,2007-09-17,6826681,45.00,36.00,69.17,0,0.11,4.50,4.50,8.30,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,specific_purchase.product_state_h,0,0,0,specific_product.product_storage_temperature_6,0,0,150.000,250.000,,purchase.route_warehouse0_buy,True,SALMOPAST MEGA 50ml,specific_product.product_price_category_imp,__import__.supplier_74313,1
__import__.product_6867740,2007-03-07,6867740,9.75,7.80,14.99,0,0.12,4.60,4.60,8.20,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,48.000,96.000,,purchase.route_warehouse0_buy,True,DIURIZONE SOL INJ 50ml,specific_product.product_price_category_imp,__import__.supplier_79645,12
__import__.product_6868231,2008-01-10,6868231,6.63,5.30,10.19,0,0.02,13.60,2.90,2.40,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,400.000,700.000,,purchase.route_warehouse0_buy,True,ORIDERMYL 10GR,specific_product.product_price_category_imp,__import__.supplier_77800,12
__import__.product_6868484,2007-01-19,6868484,7.20,5.76,11.07,0,0.11,4.60,4.60,8.20,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,8.000,20.000,,purchase.route_warehouse0_buy,True,PRIFINIAL SOL INJ 50ML,specific_product.product_price_category_imp,__import__.supplier_77800,12
__import__.product_6891595,2007-04-02,6891595,15.02,12.01,23.09,0,0.02,13.10,5.60,1.90,__setup__.product_uom_boite,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,40.000,90.000,,purchase.route_warehouse0_buy,True,RONAXAN 250,specific_product.product_price_category_imp,__import__.supplier_74313,1
__import__.product_6895133,2007-03-12,6895133,8.49,6.79,13.05,0,0.56,7.20,5.30,19.80,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,20,0,specific_product.product_storage_temperature_ambient,0,0,50.000,110.000,,purchase.route_warehouse0_buy,True,DHYDRAT SOL INJ 500ml,specific_product.product_price_category_imp,__import__.supplier_74313,1
__import__.product_6913894,2007-07-10,6913894,12.87,10.29,19.78,0,0.61,9.40,4.90,16.90,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,20,0,specific_product.product_storage_temperature_ambient,0,0,25.000,45.000,,purchase.route_warehouse0_buy,True,KAOPECTATE SUSPENSION ORALE 480ML,specific_product.product_price_category_imp,__import__.supplier_95012,1
__import__.product_6931194,2007-04-02,6931194,7.68,6.14,11.81,0,0.02,10.60,5.50,1.80,__setup__.product_uom_boite,product.product_uom_unit,,,False,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,SEPVAPULMYL 32CP,specific_product.product_price_category_imp,__import__.supplier_79101,0
__import__.product_6969759,2009-06-05,6969759,5.61,4.49,8.62,0,0.01,2.50,3.50,7.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,120.000,240.000,,purchase.route_warehouse0_buy,True,PHYTOPHALE CHAT 32CP,specific_product.product_price_category_imp,__import__.supplier_77800,12
__import__.product_6969765,2008-09-29,6969765,8.03,6.51,12.34,0,0.01,2.50,3.50,7.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,84.000,156.000,,purchase.route_warehouse0_buy,True,PHYTOPHALE CHIEN  30CP,specific_product.product_price_category_imp,__import__.supplier_77800,12
__import__.product_7110020,2000-11-22,7110020,11.74,9.18,18.04,0,0.01,11.20,5.50,1.50,product.product_uom_unit,product.product_uom_unit,,1590371,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_hormones,product,,10,300,0,specific_product.product_storage_temperature_ambient,0,0,174.000,590.000,,purchase.route_warehouse0_buy,True,INCURIN 30CP 1MG,,__import__.supplier_71100,10
__import__.product_7110025,2001-04-17,7110025,54.20,35.33,83.31,0,0.08,9.90,4.30,6.50,product.product_uom_unit,product.product_uom_unit,,1628155,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_vaccins,product,,0,80,0,specific_product.product_storage_temperature_6,1,5,98.000,333.000,,purchase.route_warehouse0_buy,True,NOBIVAC BBPI 5X1D,,__import__.supplier_71100,1
__import__.product_7196822,1999-09-27,7196822,26.32,21.65,45.50,0,5.00,43.00,29.60,10.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,0482885,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,100,specific_product.product_storage_temperature_ambient,0,0,30.000,64.000,,purchase.route_warehouse0_buy,True,UD CANIN  5KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_7197017,1999-09-28,7197017,37.89,31.17,65.50,0,5.00,43.00,29.60,10.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,0479477,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,120,specific_product.product_storage_temperature_ambient,0,0,66.000,148.000,,purchase.route_warehouse0_buy,True,KD FELIN 5KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_7197069,1999-09-28,7197069,38.47,31.65,66.50,0,5.00,43.00,29.60,10.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,0489692,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,100,specific_product.product_storage_temperature_ambient,0,0,36.000,124.000,,purchase.route_warehouse0_buy,True,RD FELIN 5KG,specific_product.product_price_category_alh,__import__.supplier_68250,1
__import__.product_7505842,1999-10-08,7505842,26.21,20.51,40.29,0,0.22,5.70,5.70,10.50,product.product_uom_unit,product.product_uom_unit,,2652436,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_005_in,l10n_be_antibiotic_tax.1_antibiotic_005_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,60,60,0,specific_product.product_storage_temperature_ambient,0,0,60.000,120.000,,purchase.route_warehouse0_buy,True,TYLAN INJECT 200 100ML,,__import__.supplier_66200,60
__import__.product_7760200,2000-06-06,7760200,34.37,29.01,52.83,0,0.08,4.00,4.00,7.30,product.product_uom_unit,product.product_uom_unit,,1563618,False,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_divers_veto,product,specific_purchase.product_state_l,12,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,TOLFEDINE 4% SOL INJ 30ML,,__import__.supplier_77602,0
__import__.product_7760300,1999-11-25,7760300,22.47,16.32,34.54,0,0.11,4.30,4.30,7.70,product.product_uom_unit,product.product_uom_unit,,1519370,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_sys_nerveux,product,,0,105,0,specific_product.product_storage_temperature_ambient,0,0,45.000,150.000,,purchase.route_warehouse0_buy,True,PROXYLAZ 50ML,,__import__.supplier_77603,1
__import__.product_7910041,1999-10-14,7910041,26.47,18.40,40.68,0,0.43,7.20,7.20,13.90,product.product_uom_unit,product.product_uom_unit,,2455426,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_007_in,l10n_be_antibiotic_tax.1_antibiotic_007_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,30,30,0,specific_product.product_storage_temperature_ambient,0,0,500.000,1295.000,,purchase.route_warehouse0_buy,True,VETRIMOXIN LA 250ML,,__import__.supplier_79100,30
__import__.product_7910047,2000-12-18,7910047,7.48,4.89,13.12,0,0.04,17.80,3.90,2.50,product.product_uom_unit,product.product_uom_unit,,2576239,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_comp,product,,12,12,0,specific_product.product_storage_temperature_ambient,0,0,37.000,135.000,,purchase.route_warehouse0_buy,True,DIARSANYL PLUS 10ML,,__import__.supplier_79100,12
__import__.product_7910050,2001-02-21,7910050,9.78,6.38,15.03,0,0.15,23.80,5.80,4.30,product.product_uom_unit,product.product_uom_unit,,2576254,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,,25,25,0,specific_product.product_storage_temperature_ambient,0,0,30.000,102.000,,purchase.route_warehouse0_buy,True,DIARSANYL PLUS PV 60ML,,__import__.supplier_79100,25
__import__.product_7915000,2000-04-27,7915000,8.80,6.35,13.53,0,0.03,4.80,2.80,9.80,product.product_uom_unit,product.product_uom_unit,,1499169,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_001_in,l10n_be_antibiotic_tax.1_antibiotic_001_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_oeil_oreille,product,,110,110,0,specific_product.product_storage_temperature_ambient,0,0,103.000,348.000,,purchase.route_warehouse0_buy,True,OTOMAX 14ML EAR DROPS SUSPENSION,,__import__.supplier_71100,110
__import__.product_7915001,1999-10-14,7915001,30.32,24.25,53.19,0,0.11,8.80,5.00,4.90,product.product_uom_unit,product.product_uom_unit,,0603985,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_homeo,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,48.000,158.000,,purchase.route_warehouse0_buy,True,CANIPLASINE 100CP,specific_product.product_price_category_gma,__import__.supplier_79001,1
__import__.product_7920005,1999-10-12,7920005,63.65,47.74,9999999999.99,0,0.20,17.30,12.40,3.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sut_bobine,product,specific_purchase.product_state_a,0,0,0,specific_product.product_storage_temperature_ambient,0,0,13.000,26.000,,purchase.route_warehouse0_buy,True,"SMI CATGUT CH USP2/0 EP3,5  100M",,__import__.supplier_79200,1
__import__.product_7920013,1999-10-12,7920013,51.22,38.42,9999999999.99,0,0.20,17.30,12.40,3.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sut_bobine,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,25.000,50.000,,purchase.route_warehouse0_buy,True,SMI CATGUT CH USP2 EP6  50M,,__import__.supplier_79200,1
__import__.product_7920014,1999-10-12,7920014,55.34,41.51,9999999999.99,0,0.21,17.30,12.40,3.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sut_bobine,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,25.000,50.000,,purchase.route_warehouse0_buy,True,SMI CATGUT CH USP3 EP7  50M,,__import__.supplier_79200,1
__import__.product_7920036,1999-11-09,7920036,20.06,15.05,9999999999.99,0,0.13,17.30,12.40,3.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sut_bobine,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,15.000,30.000,,purchase.route_warehouse0_buy,True,SMI SURGICRYL PGA USP2/0 EP3  15M,,__import__.supplier_79200,1
__import__.product_7924351,2004-09-20,7924351,8.65,5.51,9999999999.99,0,0.06,9.70,5.00,2.00,__setup__.product_uom_boite,product.product_uom_unit,,,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,specific_purchase.product_state_l,24,0,0,specific_product.product_storage_temperature_ambient,1,1,0,0,,purchase.route_warehouse0_buy,False,PATE A ECORNER SH PLUS,specific_product.product_price_category_gma,__import__.supplier_67530,0
__import__.product_7929999,2010-11-02,7929999,0,1.00,9999999999.99,0,0,7.50,1.70,0.20,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,product,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,PATE A ECORNER SH PLUS:SPATULE BOIS,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_8002263,1999-10-12,8002263,3.44,1.89,6.04,0,0.35,41.90,11.90,6.70,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,30,0,0,specific_product.product_storage_temperature_ambient,0,0,120.000,240.000,,purchase.route_warehouse0_buy,True,SERINGUE BD DISCARDIT  2ml (100),specific_product.product_price_category_gma,__import__.supplier_62900,30
__import__.product_8002487,1999-10-14,8002487,8.00,5.20,14.04,0,0.58,26.00,13.50,18.20,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,16,0,0,specific_product.product_storage_temperature_ambient,0,0,135.000,180.000,,purchase.route_warehouse0_buy,True,SERINGUE TERUMO UU 05ml (100),specific_product.product_price_category_gma,__import__.supplier_79600,16
__import__.product_8002493,1999-09-28,8002493,9.29,6.65,16.30,0,0.92,29.50,15.20,21.80,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,90.000,120.000,,purchase.route_warehouse0_buy,True,SERINGUE TERUMO UU 10ml (100),specific_product.product_price_category_gma,__import__.supplier_79600,12
__import__.product_8002501,1999-10-14,8002501,7.62,4.95,13.37,0,0.76,28.30,18.40,13.20,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,150.000,200.000,,purchase.route_warehouse0_buy,True,SERINGUE TERUMO UU 20ml (50),specific_product.product_price_category_gma,__import__.supplier_79600,12
__import__.product_8003736,1999-10-13,8003736,43.87,28.52,9999999999.99,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_rurale,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,6.000,12.000,,purchase.route_warehouse0_buy,True,SERINGUE GENIAPLEX  10ml STANDARD,specific_product.product_price_category_gma,__import__.supplier_67530,1
__import__.product_8003788,1999-10-06,8003788,57.20,37.16,9999999999.99,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_rurale,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,4.000,8.000,,purchase.route_warehouse0_buy,True,SERINGUE GENIAPLEX  30ml COURTE,specific_product.product_price_category_gma,__import__.supplier_67530,1
__import__.product_8007183,1999-10-06,8007183,2.54,1.78,9999999999.99,0,0.24,23.60,16.70,13.30,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_conso,product,,10,0,0,specific_product.product_storage_temperature_ambient,0,0,30.000,50.000,,purchase.route_warehouse0_buy,True,COMPRESSE OTHEMATOME KRUUSE 12x8cm,specific_product.product_price_category_gma,__import__.supplier_77316,10
__import__.product_8007378,2006-06-12,8007378,1.15,0.61,1.77,0,0.09,14.00,8.00,8.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_conso,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,120.000,240.000,,purchase.route_warehouse0_buy,True,"COMPRESSE MEDICOMP 4PL 07,5x07,5cm x100",specific_product.product_price_category_gma,__import__.supplier_68302,12
__import__.product_8008337,2006-06-12,8008337,6.52,3.07,9999999999.99,0,0.08,17.80,10.40,2.00,product.product_uom_unit,__setup__.product_uom_blister,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sutures,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,48.000,96.000,,purchase.route_warehouse0_buy,True,APPOSE AGRAFEUSE 35 AGRAFES LARGE,specific_product.product_price_category_gma,__import__.supplier_71450,12
__import__.product_8010469,2011-05-18,8010469,2.97,1.93,9999999999.99,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sutures,product,specific_purchase.product_state_a,36,0,0,specific_product.product_storage_temperature_ambient,0,0,36.000,72.000,,purchase.route_warehouse0_buy,True,ETHILON II USP2/0 EP3 30C3/8 F3232,specific_product.product_price_category_gma,__import__.supplier_71400,36
__import__.product_8017081,2005-03-09,8017081,0.14,0.04,9999999999.99,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,50.000,100.000,,purchase.route_warehouse0_buy,True,BOUCHON OBTURATEUR POUR CATHETER,specific_product.product_price_category_gma,__import__.supplier_61520,1
__import__.product_8031513,2008-05-02,8031513,3.35,1.79,9999999999.99,0,0.01,55.00,1.00,2.70,product.product_uom_unit,product.product_uom_unit,,,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,specific_purchase.product_state_m,12,120,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"DE VESICALE CHIEN BUSTER 1,3mmx50cm",specific_product.product_price_category_gma,__import__.supplier_77316,0
__import__.product_8031520,1999-09-28,8031520,5.40,2.69,9999999999.99,0,0,53.90,5.10,1.20,__setup__.product_uom_boite,__setup__.product_uom_boite,,,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,specific_purchase.product_state_m,12,120,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,False,"SONDE VESICALE CHIEN BUSTER 2,6mmx50cm",specific_product.product_price_category_gma,__import__.supplier_77316,0
__import__.product_8031537,1999-10-06,8031537,5.04,2.69,9999999999.99,0,0.01,53.10,5.20,0.80,product.product_uom_unit,__setup__.product_uom_blister,,,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,specific_purchase.product_state_m,12,120,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,"stock.route_warehouse0_mto,purchase.route_warehouse0_buy",False,"DE VESICALE CHIEN BUSTER 2,0mmx50cm",specific_product.product_price_category_gma,__import__.supplier_77316,0
__import__.product_8038568,1999-09-28,8038568,14.65,9.62,9999999999.99,0,1.15,27.40,10.50,11.50,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,10,0,360,specific_product.product_storage_temperature_ambient,0,0,480.000,960.000,,purchase.route_warehouse0_buy,True,GANT POLYSEM POLYTACTYL JAUNE 92cm (100),specific_product.product_price_category_gma,__import__.supplier_77614,10
__import__.product_8038580,2006-07-04,8038580,13.91,9.04,9999999999.99,0,1.03,27.50,11.80,10.40,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,10.000,15.000,,purchase.route_warehouse0_buy,True,GANT POLYSEM POLYVER VERT 92cm ( 80),specific_product.product_price_category_gma,__import__.supplier_77614,1
__import__.product_8043687,1999-09-28,8043687,2.15,0.94,9999999999.99,0,0.04,38.10,22.60,0.10,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,10,0,0,specific_product.product_storage_temperature_ambient,0,0,90.000,135.000,,purchase.route_warehouse0_buy,True,CARCAN BUSTER CLASSIC OPAQUE 10cm,specific_product.product_price_category_gma,__import__.supplier_77316,10
__import__.product_8043730,1999-09-28,8043730,4.80,21.00,9999999999.99,0,0.33,99.20,51.30,0.10,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,10,0,0,specific_product.product_storage_temperature_ambient,0,0,60.000,90.000,,purchase.route_warehouse0_buy,True,CARCAN BUSTER CLASSIC OPAQUE 30cm,specific_product.product_price_category_gma,__import__.supplier_77316,10
__import__.product_8044787,1999-10-05,8044787,6.14,4.16,9999999999.99,0,0.27,5.40,5.40,23.70,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,12,0,0,specific_product.product_storage_temperature_ambient,0,0,8.000,12.000,,purchase.route_warehouse0_buy,True,SPRAY CLIPPER LUBRIFIANT+GERM 400ml,specific_product.product_price_category_gma,__import__.supplier_77316,12
