id,width,length,depth,weight
__import__.product_8044936,0,0,0,0
__import__.product_8045002,0,0,0,0
__import__.product_8045019,0,0,0,0
__import__.product_8045025,0,0,0,0
__import__.product_8045031,0,0,0,0
__import__.product_8045048,0,0,0,0
__import__.product_8045054,0,0,0,0
__import__.product_8045060,0,0,0,0
__import__.product_8045077,0,0,0,0
__import__.product_8045083,0,0,0,0
__import__.product_8045137,0,0,0,0
__import__.product_8045143,0,0,0,0
__import__.product_8045166,0,0,0,0
__import__.product_8045203,0,0,0,0
__import__.product_8045226,0,0,0,0
__import__.product_8045232,0,0,0,0
__import__.product_8045249,0,0,0,0
__import__.product_8045255,0,0,0,0
__import__.product_8045261,0,0,0,0
__import__.product_8045491,0,0,0,0
__import__.product_8045516,0,0,0,0
__import__.product_8045522,0,0,0,0
__import__.product_8045539,0,0,0,0
__import__.product_8045551,0,0,0,0
__import__.product_8045568,0,0,0,0
__import__.product_8045574,0,0,0,0
__import__.product_8045611,0,0,0,0
__import__.product_8045657,0,0,0,0
__import__.product_8045663,0,0,0,0
__import__.product_8045686,0,0,0,0
__import__.product_8045692,0,0,0,0
__import__.product_8045976,0,0,0,0
__import__.product_8046295,0,0,0,0
__import__.product_8046496,0.5,1.1,1.1,0
__import__.product_8046697,0,0,0,0
__import__.product_8046792,0,0,0,0
__import__.product_8046800,0,0,0,0
__import__.product_8046869,0,0,0,0
__import__.product_8046898,0,0,0,0
__import__.product_8046912,0,0,0,0
__import__.product_8046929,0,0,0,0
__import__.product_8046935,0,0,0,0
__import__.product_8046941,0,0,0,0
__import__.product_8046964,0,0,0,0
__import__.product_8046987,0,0,0,0
__import__.product_8046993,0,0,0,0
__import__.product_8047082,0,0,0,0
__import__.product_8047099,0,0,0,0
__import__.product_8047113,0,0,0,0
__import__.product_8047159,0,0,0,0
__import__.product_8047188,0,0,0,0
__import__.product_8047194,0,0,0,0
__import__.product_8047202,0,0,0,0
__import__.product_8047219,0,0,0,0
__import__.product_8047225,0,0,0,0
__import__.product_8047231,0,0,0,0
__import__.product_8047248,0,0,0,0
__import__.product_8047314,0,0,0,0
__import__.product_8047320,0,0,0,0
__import__.product_8047337,0,0,0,0
__import__.product_8047343,0,0,0,0
__import__.product_8047366,0,0,0,0
__import__.product_8047389,0,0,0,0
__import__.product_8047395,0,0,0,0
__import__.product_8047426,0,0,0,0
__import__.product_8047461,0,0,0,0
__import__.product_8047691,0,0,0,0
__import__.product_8047834,0,0,0,0
__import__.product_8047975,0,0,0,0
__import__.product_8047998,0,0,0,0
__import__.product_8048006,0,0,0,0
__import__.product_8048093,0,0,0,0
__import__.product_8048130,0,0,0,0
__import__.product_8048147,0,0,0,0
__import__.product_8048153,0,0,0,0
__import__.product_8048182,0,0,0,0
__import__.product_8048236,0,0,0,0
__import__.product_8048242,0,0,0,0
__import__.product_8048271,0,0,0,0
__import__.product_8048288,0,0,0,0
__import__.product_8048294,0,0,0,0
__import__.product_8048319,0,0,0,0
__import__.product_8048325,0,0,0,0
__import__.product_8048348,0,0,0,0
__import__.product_8048354,0,0,0,0
__import__.product_8048360,0,0,0,0
__import__.product_8048383,0,0,0,0
__import__.product_8048408,0,0,0,0
__import__.product_8048414,0,0,0,0
__import__.product_8048466,0,0,0,0
__import__.product_8048495,0,0,0,0
__import__.product_8048561,0,0,0,0
__import__.product_8048816,0,0,0,0
__import__.product_8048839,0,0,0,0
__import__.product_8048851,0,0,0,0
__import__.product_8048934,0,0,0,0
__import__.product_8048940,0,0,0,0
__import__.product_8048957,0,0,0,0
__import__.product_8049046,0,0,0,0
__import__.product_8049520,0,0,0,0
__import__.product_8049537,0,0,0,0
__import__.product_8049543,0,0,0,0
__import__.product_8049572,0,0,0,0
__import__.product_8049595,0,0,0,0
__import__.product_8049626,0,0,0,0
__import__.product_8049632,0,0,0,0
__import__.product_8049655,0,0,0,0
__import__.product_8049678,0,0,0,0
__import__.product_8049744,0,0,0,0
__import__.product_8049796,0,0,0,0
__import__.product_8049810,0,0,0,0
__import__.product_8049827,0,0,0,0
__import__.product_8049833,0,0,0,0
__import__.product_8050090,0,0,0,0
__import__.product_8050262,0,0,0,0
__import__.product_8050279,0,0,0,0
__import__.product_8050285,0,0,0,0
__import__.product_8050397,0,0,0,0
__import__.product_8050434,0,0,0,0
__import__.product_8050730,0,0,0,0
__import__.product_8050747,0,0,0,0
__import__.product_8050807,0,0,0,0
__import__.product_8050836,0,0,0,0
__import__.product_8050842,0,0,0,0
__import__.product_8050954,0,0,0,0
__import__.product_8050983,0,0,0,0
__import__.product_8051238,0,0,0,0
__import__.product_8051244,0,0,0,0
__import__.product_8051333,0,0,0,0
__import__.product_8052060,0,0,0,0
__import__.product_8052077,0,0,0,0
__import__.product_8052083,0,0,0,0
__import__.product_8052195,0,0,0,0
__import__.product_8052255,0,0,0,0
__import__.product_8052574,0,0,0,0
__import__.product_8052640,0,0,0,0
__import__.product_8052663,0,0,0,0
__import__.product_8052841,0,0,0,0
__import__.product_8052893,0,0,0,0
__import__.product_8052947,0,0,0,0
__import__.product_8052953,0,0,0,0
__import__.product_8052999,0,0,0,0
__import__.product_8053007,2.6,13,1.3,0
__import__.product_8053119,0,0,0,0
__import__.product_8053438,0,0,0,0
__import__.product_8053444,0,0,0,0
__import__.product_8053728,0,0,0,0
__import__.product_8053906,0,0,0,0
__import__.product_8054082,0,0,0,0
__import__.product_8054099,0,0,0,0
__import__.product_8054142,0,0,0,0
__import__.product_8054219,0,0,0,0
__import__.product_8054231,0,0,0,0
__import__.product_8054308,0,0,0,0
__import__.product_8054544,0,0,0,0
__import__.product_8054596,0,0,0,0
__import__.product_8054604,0,0,0,0
__import__.product_8054969,0,0,0,0
__import__.product_8055029,0,0,0,0
__import__.product_8055035,0,0,0,0
__import__.product_8055041,0,0,0,0
__import__.product_8055093,0,0,0,0
__import__.product_8055101,0,0,0,0
__import__.product_8055147,0,0,0,0
__import__.product_8055153,0,0,0,0
__import__.product_8055176,0,0,0,0
__import__.product_8055271,0,0,0,0
__import__.product_8055288,0,0,0,0
__import__.product_8055294,0,0,0,0
__import__.product_8055302,0,0,0,0
__import__.product_8055408,0,0,0,0
__import__.product_8055495,0,0,0,0
__import__.product_8055532,0,0,0,0
__import__.product_8055578,0,0,0,0
__import__.product_8055584,0,0,0,0
__import__.product_8055590,0,0,0,0
__import__.product_8055609,0,0,0,0
__import__.product_8056448,0,0,0,0
__import__.product_8058016,0,0,0,0
__import__.product_8058217,0,0,0,0
__import__.product_8058252,0,0,0,0
__import__.product_8058275,0,0,0,0
__import__.product_8058329,0,0,0,0
__import__.product_8058335,0,0,0,0
__import__.product_8058358,0,0,0,0
__import__.product_8058364,0,0,0,0
__import__.product_8058387,0,0,0,0
__import__.product_8058447,0,0,0,0
__import__.product_8058476,0,0,0,0
__import__.product_8058536,0,0,0,0
__import__.product_8058714,0,0,0,0
__import__.product_8058766,0,0,0,0
__import__.product_8058789,0,0,0,0
__import__.product_8058795,0,0,0,0
__import__.product_8058803,0,0,0,0
__import__.product_8058832,0,0,0,0
__import__.product_8058849,0,0,0,0
__import__.product_8058861,0,0,0,0
__import__.product_8058890,0,0,0,0
__import__.product_8058909,0,0,0,0
__import__.product_8058915,0,0,0,0
__import__.product_8059079,0,0,0,0
__import__.product_8059085,0,0,0,0
__import__.product_8059139,0,0,0,0
__import__.product_8059263,0,0,0,0
__import__.product_8059286,0,0,0,0
__import__.product_8059317,0,0,0,0
__import__.product_8059381,0,0,0,0
__import__.product_8059398,0,0,0,0
__import__.product_8059406,0,0,0,0
__import__.product_8059412,0,0,0,0
__import__.product_8059429,0,0,0,0
__import__.product_8059435,0,0,0,0
__import__.product_8059501,0,0,0,0
__import__.product_8059524,0,0,0,0
__import__.product_8059547,0,0,0,0
__import__.product_8059553,0,0,0,0
__import__.product_8059599,0,0,0,0
__import__.product_8059607,0,0,0,0
__import__.product_8059642,0,0,0,0
__import__.product_8059889,0,0,0,0
__import__.product_8059895,0,0,0,0
__import__.product_8059903,0,0,0,0
__import__.product_8060415,0,0,0,0
__import__.product_8060450,0,0,0,0
__import__.product_8060467,0,0,0,0
__import__.product_8060579,0,0,0,0
__import__.product_8060585,0,0,0,0
__import__.product_8060705,0,0,0,0
__import__.product_8061550,0,0,0,0
__import__.product_8061573,0,0,0,0
__import__.product_8061596,0,0,0,0
__import__.product_8061604,0,0,0,0
__import__.product_8061610,0,0,0,0
__import__.product_8061627,0,0,0,0
__import__.product_8061716,0,0,0,0
__import__.product_8061745,0,0,0,0
__import__.product_8061834,0,0,0,0
__import__.product_8061981,0,0,0,0
__import__.product_8062012,0,0,0,0
__import__.product_8062147,0,0,0,0
__import__.product_8062207,0,0,0,0
__import__.product_8062213,0,0,0,0
__import__.product_8062265,0,0,0,0
__import__.product_8062271,0,0,0,0
__import__.product_8062288,0,0,0,0
__import__.product_8062319,0,0,0,0
__import__.product_8062331,0,0,0,0
__import__.product_8062348,0,0,0,0
__import__.product_8062360,0,0,0,0
__import__.product_8062377,0,0,0,0
__import__.product_8062383,0,0,0,0
__import__.product_8062443,0,0,0,0
__import__.product_8062503,0,0,0,0
__import__.product_8062532,0,0,0,0
__import__.product_8062549,0,0,0,0
__import__.product_8062621,0,0,0,0
__import__.product_8062638,0,0,0,0
__import__.product_8062667,0,0,0,0
__import__.product_8062673,0,0,0,0
__import__.product_8062733,0,0,0,0
__import__.product_8062785,0,0,0,0
__import__.product_8062791,0,0,0,0
__import__.product_8062816,0,0,0,0
__import__.product_8062897,0,0,0,0
__import__.product_8062928,0,0,0,0
__import__.product_8062934,0,0,0,0
__import__.product_8063017,0,0,0,0
__import__.product_8063023,0,0,0,0
__import__.product_8063046,0,0,0,0
__import__.product_8063106,0,0,0,0
__import__.product_8063112,0,0,0,0
__import__.product_8063193,0,0,0,0
__import__.product_8063253,0,0,0,0
__import__.product_8063282,0,0,0,0
__import__.product_8063307,0,0,0,0
__import__.product_8063342,0,0,0,0
__import__.product_8063365,0,0,0,0
__import__.product_8063371,0,0,0,0
__import__.product_8063388,0,0,0,0
__import__.product_8063394,0,0,0,0
__import__.product_8063483,0,0,0,0
__import__.product_8063661,0,0,0,0
__import__.product_8063678,0,0,0,0
__import__.product_8063690,0,0,0,0
__import__.product_8063738,0,0,0,0
__import__.product_8063750,0,0,0,0
__import__.product_8063796,0,0,0,0
__import__.product_8063804,0,0,0,0
__import__.product_8063827,0,0,0,0
__import__.product_8063885,0,0,0,0
__import__.product_8063891,0,0,0,0
__import__.product_8063916,0,0,0,0
__import__.product_8063945,0,0,0,0
__import__.product_8063951,0,0,0,0
__import__.product_8063974,0,0,0,0
__import__.product_8064117,0,0,0,0
__import__.product_8064175,0,0,0,0
__import__.product_8064206,0,0,0,0
__import__.product_8064212,0,0,0,0
__import__.product_8064376,0,0,0,0
__import__.product_8064407,0,0,0,0
__import__.product_8064471,0,0,0,0
__import__.product_8064519,0,0,0,0
__import__.product_8064548,0,0,0,0
__import__.product_8064554,0,0,0,0
__import__.product_8064560,0,0,0,0
__import__.product_8064577,0,0,0,0
__import__.product_8064583,0,0,0,0
__import__.product_8064608,0,0,0,0
__import__.product_8064755,0,0,0,0
__import__.product_8064761,0,0,0,0
__import__.product_8064778,0,0,0,0
__import__.product_8064873,0,0,0,0
__import__.product_8065080,0,0,0,0
__import__.product_8065097,0,0,0,0
__import__.product_8065128,0,0,0,0
__import__.product_8065140,0,0,0,0
__import__.product_8065157,0,0,0,0
__import__.product_8065424,0,0,0,0
__import__.product_8065430,0,0,0,0
__import__.product_8065967,0,0,0,0
__import__.product_8066004,0,0,0,0
__import__.product_8066010,0,0,0,0
__import__.product_8066091,0,0,0,0
__import__.product_8066122,0,0,0,0
__import__.product_8066174,0,0,0,0
__import__.product_8066180,0,0,0,0
__import__.product_8066197,0,0,0,0
__import__.product_8066240,0,0,0,0
__import__.product_8066435,0,0,0,0
__import__.product_8066441,0,0,0,0
__import__.product_8066458,0,0,0,0
__import__.product_8066464,0,0,0,0
__import__.product_8066470,0,0,0,0
__import__.product_8067222,0,0,0,0
__import__.product_8067400,0,0,0,0
__import__.product_8067417,0,0,0,0
__import__.product_8067854,0,0,0,0
__import__.product_8068026,0,0,0,0
__import__.product_8068316,0,0,0,0
__import__.product_8068345,0,0,0,0
__import__.product_8068552,0,0,0,0
__import__.product_8068687,0,0,0,0
__import__.product_8068693,0,0,0,0
__import__.product_8068753,0,0,0,0
__import__.product_8068977,0,0,0,0
__import__.product_8068983,0,0,0,0
__import__.product_8069014,0,0,0,0
__import__.product_8069215,0,0,0,0
__import__.product_8069221,0,0,0,0
__import__.product_8069385,0,0,0,0
__import__.product_8069422,0,0,0,0
__import__.product_8069439,0,0,0,0
__import__.product_8069445,0,0,0,0
__import__.product_8069600,0,0,0,0
__import__.product_8069646,0,0,0,0
__import__.product_8070141,0,0,0,0
__import__.product_8070193,0,0,0,0
__import__.product_8070247,0,0,0,0
__import__.product_8070307,0,0,0,0
__import__.product_8070313,0,0,0,0
__import__.product_8070336,0,0,0,0
__import__.product_8070477,0,0,0,0
__import__.product_8070483,0,0,0,0
__import__.product_8070508,0,0,0,0
__import__.product_8070514,0,0,0,0
__import__.product_8070520,0,0,0,0
__import__.product_8070626,0,0,0,0
__import__.product_8070632,0,0,0,0
__import__.product_8070750,0,0,0,0
__import__.product_8070974,0,0,0,0
__import__.product_8070980,0,0,0,0
__import__.product_8070997,0,0,0,0
__import__.product_8071005,0,0,0,0
__import__.product_8071086,0,0,0,0
__import__.product_8071092,0,0,0,0
__import__.product_8071100,0,0,0,0
__import__.product_8071146,0,0,0,0
__import__.product_8071152,0,0,0,0
__import__.product_8071212,0,0,0,0
__import__.product_8071235,0,0,0,0
__import__.product_8071258,0,0,0,0
__import__.product_8071287,0,0,0,0
__import__.product_8071293,0,0,0,0
__import__.product_8071301,0,0,0,0
__import__.product_8071353,0,0,0,0
__import__.product_8071376,0,0,0,0
__import__.product_8071382,0,0,0,0
__import__.product_8071399,0,0,0,0
__import__.product_8071407,0,0,0,0
__import__.product_8071413,0,0,0,0
__import__.product_8071436,0,0,0,0
__import__.product_8071442,0,0,0,0
__import__.product_8071459,0,0,0,0
__import__.product_8071465,0,0,0,0
__import__.product_8071471,0,0,0,0
__import__.product_8071488,0,0,0,0
__import__.product_8071494,0,0,0,0
__import__.product_8071519,0,0,0,0
__import__.product_8071525,0,0,0,0
__import__.product_8071531,0,0,0,0
__import__.product_8071548,0,0,0,0
__import__.product_8071554,0,0,0,0
__import__.product_8071560,0,0,0,0
__import__.product_8071577,0,0,0,0
__import__.product_8071583,0,0,0,0
__import__.product_8071608,0,0,0,0
__import__.product_8071614,0,0,0,0
__import__.product_8071620,0,0,0,0
__import__.product_8071637,0,0,0,0
__import__.product_8071643,0,0,0,0
__import__.product_8071666,0,0,0,0
__import__.product_8071933,0,0,0,0
__import__.product_8071985,3.3,8.5,2.7,0.03
__import__.product_8072281,0,0,0,0
__import__.product_8072298,0,0,0,0
__import__.product_8072341,0,0,0,0
__import__.product_8072370,0,0,0,0
__import__.product_8072387,0,0,0,0
__import__.product_8072424,0,0,0,0
__import__.product_8072430,0,0,0,0
__import__.product_8072499,0,0,0,0
__import__.product_8072571,0,0,0,0
__import__.product_8072594,0,0,0,0
__import__.product_8072625,0,0,0,0
__import__.product_8072648,0,0,0,0
__import__.product_8072654,0,0,0,0
__import__.product_8072677,0,0,0,0
__import__.product_8073263,0,0,0,0
__import__.product_8073406,0,0,0,0
__import__.product_8074535,0,0,0,0
__import__.product_8074541,0,0,0,0
__import__.product_8074966,0,0,0,0
__import__.product_8075144,0,0,0,0
__import__.product_8075210,0,0,0,0
__import__.product_8075227,0,0,0,0
__import__.product_8075233,0,0,0,0
__import__.product_8075262,0,0,0,0
__import__.product_8075279,0,0,0,0
__import__.product_8075285,0,0,0,0
__import__.product_8075291,0,0,0,0
__import__.product_8075500,0,0,0,0
__import__.product_8075575,0,0,0,0
__import__.product_8075598,0,0,0,0
__import__.product_8075606,0,0,0,0
__import__.product_8075954,0,0,0,0
__import__.product_8075983,0,0,0,0
__import__.product_8076296,0,0,0,0
__import__.product_8076304,0,0,0,0
__import__.product_8076391,0,0,0,0
__import__.product_8076451,0,0,0,0
__import__.product_8076681,0,0,0,0
__import__.product_8076706,0,0,0,0
__import__.product_8076712,0,0,0,0
__import__.product_8076735,0,0,0,0
__import__.product_8076741,0,0,0,0
__import__.product_8076758,0,0,0,0
__import__.product_8076764,0,0,0,0
__import__.product_8076770,0,0,0,0
__import__.product_8076787,0,0,0,0
__import__.product_8076793,4.8,5.3,0.3,0
__import__.product_8076801,0,0,0,0
__import__.product_8076807,0,0,0,0
__import__.product_8076824,0,0,0,0
__import__.product_8076830,0,0,0,0
__import__.product_8076847,0,0,0,0
__import__.product_8076853,0,0,0,0
__import__.product_8076876,0,0,0,0
__import__.product_8076882,0,0,0,0
__import__.product_8076899,0,0,0,0
__import__.product_8076913,0,0,0,0
__import__.product_8076936,0,0,0,0
