id,standard_price
__import__.product_5108940,54.39
__import__.product_5109001,31.8
__import__.product_5109036,27.55
__import__.product_5109095,4.99
__import__.product_5109150,4.92
__import__.product_5109161,22.07
__import__.product_5109180,10.86
__import__.product_5109201,20
__import__.product_5109254,0.38
__import__.product_5109260,0.79
__import__.product_5109264,1.4
__import__.product_5109300,1.24
__import__.product_5109801,269
__import__.product_5109900,8900
__import__.product_5109901,1800
__import__.product_5109902,25.96
__import__.product_5110000,25.25
__import__.product_5110001,287.79
__import__.product_5110002,183.32
__import__.product_5110003,27
__import__.product_5110004,52.39
__import__.product_5110005,405.88
__import__.product_5110006,0
__import__.product_5110007,405.88
__import__.product_5110008,50.33
__import__.product_5110009,16.65
__import__.product_5110010,4.5
__import__.product_5110011,22.44
__import__.product_5110012,0
__import__.product_5110013,0
__import__.product_5110014,18.15
__import__.product_5110015,199.97
__import__.product_5110016,0
__import__.product_5110017,6.1
__import__.product_5110018,41.28
__import__.product_5110019,98.2
__import__.product_5110020,0
__import__.product_5110021,2.07
__import__.product_5110024,46
__import__.product_5110025,7.68
__import__.product_5110026,0
__import__.product_5110027,128.5
__import__.product_5110028,22.4
__import__.product_5110029,80.64
__import__.product_5110033,5.43
__import__.product_5110035,0
__import__.product_5110036,0
__import__.product_5110037,96
__import__.product_5110038,56
__import__.product_5110039,434
__import__.product_5110115,7.35
__import__.product_5110180,16.49
__import__.product_5110200,25.88
__import__.product_5110205,42.99
__import__.product_5110210,60
__import__.product_5110300,7.5
__import__.product_5110301,19.95
__import__.product_5110302,26.6
__import__.product_5110303,19.95
__import__.product_5110304,19.95
__import__.product_5110305,26.6
__import__.product_5110310,5.63
__import__.product_5110311,19.95
__import__.product_5110312,19.95
__import__.product_5110313,19.95
__import__.product_5110314,26.6
__import__.product_5110315,26.6
__import__.product_5110318,32.25
__import__.product_5110320,7.8
__import__.product_5110321,19.95
__import__.product_5110322,19.95
__import__.product_5110323,19.95
__import__.product_5110324,19.95
__import__.product_5110325,19.95
__import__.product_5110328,43
__import__.product_5110332,19.95
__import__.product_5110333,26.6
__import__.product_5110340,5.85
__import__.product_5110344,26.6
__import__.product_5110350,7.8
__import__.product_5110352,19.95
__import__.product_5110360,7.8
__import__.product_5110361,19.95
__import__.product_5110362,26.6
__import__.product_5110363,19.95
__import__.product_5110364,19.95
__import__.product_5110365,26.6
__import__.product_5110368,43
__import__.product_5110370,5.85
__import__.product_5110371,26.6
__import__.product_5110372,19.95
__import__.product_5110373,19.95
__import__.product_5110374,26.6
__import__.product_5110375,19.95
__import__.product_5110380,5.85
__import__.product_5110381,19.95
__import__.product_5110382,19.95
__import__.product_5110383,19.95
__import__.product_5110384,19.95
__import__.product_5110385,19.95
__import__.product_5110505,48.75
__import__.product_5111010,54
__import__.product_5111104,225
__import__.product_5111111,17.6
__import__.product_5111112,6.1
__import__.product_5111113,24.38
__import__.product_5111120,43.48
__import__.product_5111200,2.62
__import__.product_5111300,89.36
__import__.product_5111330,1485
__import__.product_5111331,280
__import__.product_5111434,16.32
__import__.product_5111435,19.65
__import__.product_5111525,63.81
__import__.product_5111550,44.63
__import__.product_5111730,2141
__import__.product_5111849,9.2
__import__.product_5111870,9.2
__import__.product_5111900,9.2
__import__.product_5111931,9.2
__import__.product_5112005,6.13
__import__.product_5112012,5.15
__import__.product_5112013,6.2
__import__.product_5112015,15.68
__import__.product_5112020,9.3
__import__.product_5112075,6.24
__import__.product_5112117,15.96
__import__.product_5112233,5.86
__import__.product_5112278,2.56
__import__.product_5112333,0.4
__import__.product_5112344,54.84
__import__.product_5112345,54.84
__import__.product_5112372,3.81
__import__.product_5112373,4
__import__.product_5112374,4.07
__import__.product_5112375,7.36
__import__.product_5112376,5.44
__import__.product_5112377,6.57
__import__.product_5112378,5.28
__import__.product_5112395,6.83
__import__.product_5112417,6.41
__import__.product_5112480,2.36
__import__.product_5112500,45.22
__import__.product_5112510,45.22
__import__.product_5112515,39.13
__import__.product_5112673,35.88
__import__.product_5113005,17.1
__import__.product_5113016,1.13
__import__.product_5113020,0.6
__import__.product_5113030,610.9
__import__.product_5113035,465
__import__.product_5113153,16.47
__import__.product_5113156,16.47
__import__.product_5113386,15.04
__import__.product_5113582,15.96
__import__.product_5113584,21.8
__import__.product_5113586,16.71
__import__.product_5113590,28.39
__import__.product_5113700,3.92
__import__.product_5113777,85.5
__import__.product_5113863,23.6
__import__.product_5113884,27.61
__import__.product_5114523,13.54
__import__.product_5114535,435
__import__.product_5114700,10.81
__import__.product_5114710,21.25
__import__.product_5114715,8.9
__import__.product_5115022,900
__import__.product_5115090,371.2
__import__.product_5115115,2.91
__import__.product_5115117,16.87
__import__.product_5115250,288.72
__import__.product_5115515,87.37
__import__.product_5115820,2.12
__import__.product_5116004,18.28
__import__.product_5116011,32.06
__import__.product_5116015,23.73
__import__.product_5116021,12
__import__.product_5116025,27.74
__import__.product_5116100,10.7
__import__.product_5116103,19.08
__import__.product_5116111,32.06
__import__.product_5116112,12.58
__import__.product_5116113,20.48
__import__.product_5116116,52.2
__import__.product_5116200,10.7
__import__.product_5117122,34.62
__import__.product_5117176,34.62
__import__.product_5117177,34.62
__import__.product_5117218,34.62
__import__.product_5117330,45
__import__.product_5117531,36.73
__import__.product_5117532,34.62
__import__.product_5117533,36.73
__import__.product_5117534,35.6
__import__.product_5117537,34.34
__import__.product_5117538,35.6
__import__.product_5117539,34.2
__import__.product_5117540,36.73
__import__.product_5117658,37.43
__import__.product_5117659,34.34
__import__.product_5117801,15
__import__.product_5117802,15
__import__.product_5117803,15
__import__.product_5117809,10.7
__import__.product_5117810,15
__import__.product_5117811,13.55
__import__.product_5117812,13.55
__import__.product_5118000,8.9
__import__.product_5118015,28.5
__import__.product_5118100,393.17
__import__.product_5118102,652.8
__import__.product_5118200,11
__import__.product_5118216,20.48
__import__.product_5118510,0.39
__import__.product_5118511,4.31
__import__.product_5118515,5.78
__import__.product_5118517,12.98
__import__.product_5118971,24.96
__import__.product_5119091,3.7
__import__.product_5119092,3.45
__import__.product_5119203,2.03
__import__.product_5119229,0
__import__.product_5119486,4.08
__import__.product_5119523,6.89
__import__.product_5119701,7.39
__import__.product_5120000,0
__import__.product_5120001,0
__import__.product_5120002,0
__import__.product_5120003,0
__import__.product_5120004,0
__import__.product_5120005,0
__import__.product_5120006,0
__import__.product_5120007,0
__import__.product_5120008,0
__import__.product_5120009,0
__import__.product_5120010,0
__import__.product_5120011,0
__import__.product_5120012,0
__import__.product_5120013,0
__import__.product_5120014,16.11
__import__.product_5120015,111.73
__import__.product_5120016,721.03
__import__.product_5120017,39.77
__import__.product_5120018,55.14
__import__.product_5120019,59.7
__import__.product_5120020,31.27
__import__.product_5120021,64.72
__import__.product_5120022,59.7
__import__.product_5120023,377.67
__import__.product_5120024,269.45
__import__.product_5120025,137.25
__import__.product_5120026,18.91
__import__.product_5120060,0
__import__.product_5120109,216
__import__.product_5120126,18.74
__import__.product_5120183,21.44
__import__.product_5120259,0
__import__.product_5120313,1536.5
__import__.product_5120420,9.49
__import__.product_5120572,2.34
__import__.product_5120614,48.08
__import__.product_5120615,48.08
__import__.product_5120980,0
__import__.product_5120981,0
__import__.product_5121208,17300
__import__.product_5121209,165
__import__.product_5121210,123.72
__import__.product_5121211,60
__import__.product_5121212,200
__import__.product_5121213,54
__import__.product_5121214,55.44
__import__.product_5121215,125
__import__.product_5121216,75
__import__.product_5121217,600
__import__.product_5121218,7.94
__import__.product_5121219,68
__import__.product_5121220,51
__import__.product_5121221,75
__import__.product_5121222,90
__import__.product_5121223,105
__import__.product_5121224,120
__import__.product_5121225,140
__import__.product_5121266,1.68
__import__.product_5121268,1.68
__import__.product_5121276,2.12
__import__.product_5121300,3350
__import__.product_5121310,201.9
__import__.product_5121330,12.59
__import__.product_5121411,35.7
__import__.product_5121517,121.96
__import__.product_5121820,26.84
__import__.product_5121821,26.84
__import__.product_5121822,26.84
__import__.product_5121823,26.84
__import__.product_5121824,26.84
__import__.product_5121825,2.91
__import__.product_5121908,960
__import__.product_5121913,129.05
__import__.product_5122122,65.49
__import__.product_5122210,19.36
__import__.product_5122240,19.36
__import__.product_5122310,22.56
__import__.product_5122401,68.34
__import__.product_5122501,3.4
__import__.product_5122505,2.49
__import__.product_5122810,278.05
__import__.product_5123000,0
__import__.product_5123124,1.58
__import__.product_5123310,510.49
__import__.product_5123314,100
__import__.product_5123315,27.39
__import__.product_5123316,15.32
__import__.product_5123317,120
__import__.product_5123319,19.68
__import__.product_5123320,23.62
__import__.product_5123405,26.01
__import__.product_5123407,28.18
__import__.product_5123410,56.11
__import__.product_5123411,72.93
__import__.product_5123412,72.93
__import__.product_5123456,21.6
__import__.product_5123654,1600
__import__.product_5123789,350
__import__.product_5123810,230.35
__import__.product_5123816,60.8
__import__.product_5124000,28.5
__import__.product_5124003,40.89
__import__.product_5124009,487.77
__import__.product_5124012,152.79
__import__.product_5124027,2.89
__import__.product_5124081,24
__import__.product_5124180,18
__import__.product_5124211,3.28
__import__.product_5124221,4.28
__import__.product_5124231,5.1
__import__.product_5124242,18.6
__import__.product_5124548,30.16
__import__.product_5124590,10.08
__import__.product_5124591,24.96
__import__.product_5124610,15.96
__import__.product_5124830,2.36
__import__.product_5124835,2.36
__import__.product_5125211,4.97
__import__.product_5125212,5.85
__import__.product_5125213,7.18
__import__.product_5125214,10.13
__import__.product_5125250,125
__import__.product_5125272,361.9
__import__.product_5125446,133
__import__.product_5126612,33.92
__import__.product_5127000,60
__import__.product_5127001,51.38
__import__.product_5127512,6.2
__import__.product_5127524,18
__import__.product_5128135,8.94
__import__.product_5128137,8.94
__import__.product_5128570,1.82
__import__.product_5129265,3.51
__import__.product_5130024,24.52
__import__.product_5130026,20.18
__import__.product_5130126,22.45
__import__.product_5130130,20.59
__import__.product_5130138,127.4
__import__.product_5130209,365.29
__import__.product_5130259,15
__import__.product_5130309,35.03
__import__.product_5130310,35.03
__import__.product_5130311,34.34
__import__.product_5130312,35.03
__import__.product_5130315,10.19
__import__.product_5130320,42.08
__import__.product_5130321,42.08
__import__.product_5130403,36.62
__import__.product_5130404,42.08
__import__.product_5130405,42.08
__import__.product_5130413,27.5
__import__.product_5130475,0
__import__.product_5130509,153.36
__import__.product_5130510,8.91
__import__.product_5131027,122.55
__import__.product_5131047,36.22
__import__.product_5131063,31.7
__import__.product_5131064,31.7
__import__.product_5131065,34.34
__import__.product_5131117,34.34
