id,categ_id/id
__import__.product_2710846,specific_data.product_categ__sys_nerveux
__import__.product_2712370,specific_data.product_categ__ali_comp
__import__.product_2713998,specific_data.product_categ__hormones
__import__.product_2716843,specific_data.product_categ__divers_veto
__import__.product_2716850,specific_data.product_categ__divers_veto
__import__.product_2717338,specific_data.product_categ__ali_comp
__import__.product_2717429,__temp__.product_categ_undefined
__import__.product_2717437,__temp__.product_categ_undefined
__import__.product_2717445,__temp__.product_categ_undefined
__import__.product_2718229,specific_data.product_categ__antimicrobiens
__import__.product_2718252,specific_data.product_categ__pis
__import__.product_2719110,specific_data.product_categ__divers_veto
__import__.product_2719490,specific_data.product_categ__vaccins
__import__.product_2720704,__temp__.product_categ_undefined
__import__.product_2720779,specific_data.product_categ__divers_veto
__import__.product_2720902,specific_data.product_categ__antiparasite
__import__.product_2721132,specific_data.product_categ__ali_comp
__import__.product_2721157,specific_data.product_categ__ali_comp
__import__.product_2721686,specific_data.product_categ__humain
__import__.product_2721694,specific_data.product_categ__humain
__import__.product_2725125,specific_data.product_categ__humain
__import__.product_2725166,specific_data.product_categ__antimicrobiens
__import__.product_2725216,specific_data.product_categ__antimicrobiens
__import__.product_2725703,specific_data.product_categ__topiques
__import__.product_2725711,specific_data.product_categ__hormones
__import__.product_2726370,specific_data.product_categ__divers_para
__import__.product_2727253,specific_data.product_categ__divers_veto
__import__.product_2727592,specific_data.product_categ__antimicrobiens
__import__.product_2729317,specific_data.product_categ__pis
__import__.product_2730125,specific_data.product_categ__homeo
__import__.product_2730265,specific_data.product_categ__antimicrobiens
__import__.product_2730489,specific_data.product_categ__divers_veto
__import__.product_2730984,specific_data.product_categ__sys_nerveux
__import__.product_2731859,specific_data.product_categ__divers_veto
__import__.product_2731867,specific_data.product_categ__divers_veto
__import__.product_2732931,specific_data.product_categ__ali_dietetique
__import__.product_2732949,specific_data.product_categ__ali_dietetique
__import__.product_2732964,specific_data.product_categ__ali_dietetique
__import__.product_2732972,specific_data.product_categ__ali_dietetique
__import__.product_2732980,specific_data.product_categ__ali_dietetique
__import__.product_2733020,specific_data.product_categ__ali_dietetique
__import__.product_2733558,specific_data.product_categ__divers_veto
__import__.product_2735983,specific_data.product_categ__divers_veto
__import__.product_2735991,specific_data.product_categ__divers_veto
__import__.product_2736056,specific_data.product_categ__ali_comp
__import__.product_2736064,specific_data.product_categ__ali_physio
__import__.product_2736072,specific_data.product_categ__ali_physio
__import__.product_2736080,specific_data.product_categ__ali_physio
__import__.product_2736098,specific_data.product_categ__ali_physio
__import__.product_2736106,specific_data.product_categ__ali_dietetique
__import__.product_2736122,specific_data.product_categ__divers_veto
__import__.product_2736197,__temp__.product_categ_undefined
__import__.product_2736395,__temp__.product_categ_undefined
__import__.product_2737583,specific_data.product_categ__antimicrobiens
__import__.product_2737609,specific_data.product_categ__antimicrobiens
__import__.product_2737625,specific_data.product_categ__antimicrobiens
__import__.product_2737641,specific_data.product_categ__antimicrobiens
__import__.product_2737674,specific_data.product_categ__antimicrobiens
__import__.product_2737682,specific_data.product_categ__antimicrobiens
__import__.product_2737690,specific_data.product_categ__antimicrobiens
__import__.product_2738268,specific_data.product_categ__divers_veto
__import__.product_2739704,specific_data.product_categ__ali_dietetique
__import__.product_2739720,specific_data.product_categ__ali_dietetique
__import__.product_2739787,specific_data.product_categ__ali_dietetique
__import__.product_2739985,specific_data.product_categ__ali_physio
__import__.product_2740009,specific_data.product_categ__ali_physio
__import__.product_2744480,specific_data.product_categ__vasculo
__import__.product_2744498,specific_data.product_categ__vasculo
__import__.product_2744506,specific_data.product_categ__vasculo
__import__.product_2745305,specific_data.product_categ__hormones
__import__.product_2746352,__temp__.product_categ_undefined
__import__.product_2746485,specific_data.product_categ__divers_para
__import__.product_2746493,specific_data.product_categ__divers_para
__import__.product_2746501,specific_data.product_categ__divers_para
__import__.product_2747012,specific_data.product_categ__antimicrobiens
__import__.product_2747606,specific_data.product_categ__ali_physio
__import__.product_2747632,specific_data.product_categ__divers_veto
__import__.product_2747640,specific_data.product_categ__divers_veto
__import__.product_2747897,specific_data.product_categ__divers_veto
__import__.product_2748739,specific_data.product_categ__antimicrobiens
__import__.product_2749299,specific_data.product_categ__ali_comp
__import__.product_2751410,specific_data.product_categ__vaccins
__import__.product_2753333,specific_data.product_categ__antimicrobiens
__import__.product_2755387,specific_data.product_categ__antimicrobiens
__import__.product_2755429,specific_data.product_categ__antimicrobiens
__import__.product_2756740,specific_data.product_categ__antimicrobiens
__import__.product_2756765,specific_data.product_categ__antimicrobiens
__import__.product_2756770,specific_data.product_categ__divers_para
__import__.product_2756773,specific_data.product_categ__antimicrobiens
__import__.product_2761427,specific_data.product_categ__divers_para
__import__.product_2761435,specific_data.product_categ__divers_para
__import__.product_2762698,specific_data.product_categ__antimicrobiens
__import__.product_2763555,specific_data.product_categ__ali_comp
__import__.product_2764090,specific_data.product_categ__antiparasite
__import__.product_2764108,specific_data.product_categ__antiparasite
__import__.product_2764116,specific_data.product_categ__antiparasite
__import__.product_2764124,specific_data.product_categ__antiparasite
__import__.product_2764751,specific_data.product_categ__divers_veto
__import__.product_2764777,__temp__.product_categ_undefined
__import__.product_2764975,specific_data.product_categ__antimicrobiens
__import__.product_2766079,specific_data.product_categ__hormones
__import__.product_2767762,__temp__.product_categ_undefined
__import__.product_2768026,specific_data.product_categ__ali_comp
__import__.product_2768596,specific_data.product_categ__ali_comp
__import__.product_2768752,specific_data.product_categ__hormones
__import__.product_2769032,specific_data.product_categ__antimicrobiens
__import__.product_2769073,specific_data.product_categ__antimicrobiens
__import__.product_2769103,specific_data.product_categ__ali_physio
__import__.product_2769107,specific_data.product_categ__antimicrobiens
__import__.product_2769115,specific_data.product_categ__antimicrobiens
__import__.product_2769202,specific_data.product_categ__ali_physio
__import__.product_2769297,specific_data.product_categ__sys_nerveux
__import__.product_2769369,specific_data.product_categ__antimicrobiens
__import__.product_2769388,specific_data.product_categ__pis
__import__.product_2769400,specific_data.product_categ__ali_physio
__import__.product_2769404,specific_data.product_categ__antimicrobiens
__import__.product_2769509,specific_data.product_categ__ali_physio
__import__.product_2769608,specific_data.product_categ__ali_physio
__import__.product_2769806,specific_data.product_categ__ali_physio
__import__.product_2769905,specific_data.product_categ__ali_physio
__import__.product_2770000,specific_data.product_categ__ali_physio
__import__.product_2770109,specific_data.product_categ__ali_physio
