id,name,categ_id/id
__import__.product_781384,CICABOM CICATRISANT POT 200ML,specific_data.product_categ__divers_para
__import__.product_7851001,FRAISE MAILLEFER CONIQ N13,specific_data.product_categ__mat_dentisterie
__import__.product_7851002,FRAISE MAILLEFER CONIQ N130 ISO008,specific_data.product_categ__mat_dentisterie
__import__.product_7851004,FRAISE TUNGSTENE RONDE N3 FG TURBINE,specific_data.product_categ__mat_dentisterie
__import__.product_7851005,FRAISE TUNGSTENE RONDE N5 FG TURBINE,specific_data.product_categ__mat_dentisterie
__import__.product_7865035,"VET NUTRITION PERSIAN 1,5KG",specific_data.product_categ__ali_physio
__import__.product_7865044,INTESTINAL CHIEN 12x420GR ANCIENN,specific_data.product_categ__ali_dietetique
__import__.product_7865047,SENSITIVITY CHIEN 12x420GR CANARD,specific_data.product_categ__ali_dietetique
__import__.product_7865049,URINARY CHIEN 12x420GR ANCIENNE G,specific_data.product_categ__ali_dietetique
__import__.product_7865050,VEC CHIEN DENTAL/SKIN ADULT 2KG G,specific_data.product_categ__ali_physio
__import__.product_7865053,"VEC CHIEN WEIGHT/OSTEO ADULT 1,5K",specific_data.product_categ__ali_physio
__import__.product_7865099,LUNCH BOX ROYAL CANIN 7 PIECES,specific_data.product_categ__ali_physio
__import__.product_7891539,ASPHENE 381 1L,__temp__.product_categ_undefined
__import__.product_7891545,RIVASURF 1L,__temp__.product_categ_undefined
__import__.product_7891692,PRO PLAN CAT SENIOR 3KG POULET/RI,specific_data.product_categ__ali_physio
__import__.product_7900000,TIGE VELEUSE S600,specific_data.product_categ__mat_rurale
__import__.product_7900020,CABLE POUR C2000,specific_data.product_categ__mat_equipement
__import__.product_7900099,ELECTRODE COLLIER SMART FENCE,__temp__.product_categ_undefined
__import__.product_7910013,VEPRAFEN 6CP/,__temp__.product_categ_undefined
__import__.product_7910025,VEPRAFEN DISPLAY 12x2CP,__temp__.product_categ_undefined
__import__.product_7910385,FILTRE A EAU PR DETARTREUR BOOSTE,specific_data.product_categ__mat_dentisterie
__import__.product_7912220,DETARTR SUP PIECE A MAIN STER F12,specific_data.product_categ__mat_dentisterie
__import__.product_7916001,TETE DE COUPE OSTER PILOT 1mm 000,specific_data.product_categ__mat_equipement
__import__.product_7918103,VETSCAN PAPIER IMPRIMANTE AUTOCOL,specific_data.product_categ__mat_conso
__import__.product_7919425,ACRYPOINT PC2,specific_data.product_categ__mat_dentisterie
__import__.product_7919513,MANCHE CONTRE ANGLE BLEU EC NSK,specific_data.product_categ__mat_dentisterie
__import__.product_7919514,TETE AR-YK-NSK ENDODONTIE,specific_data.product_categ__mat_equipement
__import__.product_7919518,CIMENT DENTAIRE FUJI IX 15G + 8G,specific_data.product_categ__mat_conso
__import__.product_7919558,ADAPTATEUR POUR SPRAY PANA,specific_data.product_categ__mat_dentisterie
__import__.product_7919579,LUBRIFIANT POUR TURBINE,specific_data.product_categ__mat_dentisterie
__import__.product_7920003,SMI CATG CH USP0000 EP2 HR15 BTE,specific_data.product_categ__mat_sutures
__import__.product_7920029,PLATEAU TEST MAMMITE EIMU BLANC,specific_data.product_categ__mat_rurale
__import__.product_7920061,SMI CATG PL USP5 EP9  30M,specific_data.product_categ__mat_sutures
__import__.product_7920067,POMPE DOSEUSE POUT TEST EIMU,specific_data.product_categ__mat_rurale
__import__.product_7920076,DEMOTEC SEMELLE BOIS,specific_data.product_categ__mat_rurale
__import__.product_7920077,STYLET ERNST X20,specific_data.product_categ__mat_rurale
__import__.product_7920113,DEMOTEC FUTURA PAD 10 TRAITEMENTS,specific_data.product_categ__mat_rurale
__import__.product_7922032,CATHETER VERSATUS-W+P 20Gx32mm (5,__temp__.product_categ_undefined
__import__.product_7922901,OCCASION COBARIX 90/60,specific_data.product_categ__mat_img_radio
__import__.product_7923001,SONY BAGUE POUR OBJECTIF MACRO,specific_data.product_categ__mat_equipement
__import__.product_7923008,SONY SVO 1500 MAGNETOSCOPE LECT E,specific_data.product_categ__mat_img_radio
__import__.product_7923009,SONY PVM 14N1E MONITEUR VIDEO COU,specific_data.product_categ__mat_img_endo
__import__.product_7924002,AIGUISAGE CISEAUX,__temp__.product_categ_undefined
__import__.product_7926678,TETE DE COUPE FAVO GT779 9mm,specific_data.product_categ__mat_equipement
__import__.product_7927457,BACTIGRAS 10CMx10CM 10 TULLES,__temp__.product_categ_undefined
__import__.product_7929360,DOGGY RELAX JEU DE 3,specific_data.product_categ__mat_img_radio
__import__.product_7930101,COUVERTURE ISOTHERMIQUE 140x220 ST,__temp__.product_categ_undefined
__import__.product_7930103,OUATE ROULEAU 500gr,specific_data.product_categ__mat_conso
__import__.product_7930112,CAMBRIC NUE 10cmx5m /50,specific_data.product_categ__mat_conso
__import__.product_7930113,"CELLACAST XTRA PLATRE 10cmx3,6m /",__temp__.product_categ_undefined
__import__.product_7930118,LENKELAST BDE 10CMx5M,specific_data.product_categ__mat_conso
__import__.product_7930119,"CHAMP STELLA 37,5x46cm",__temp__.product_categ_undefined
__import__.product_7930120,CHAMP STELLA  50x70cm,__temp__.product_categ_undefined
__import__.product_7935311,CAMBRIC NUE 05cmx5m /BTE 50,specific_data.product_categ__mat_conso
__import__.product_7940004,OBTURATEUR UNIVERSEL BRAUN (1 piè,__temp__.product_categ_undefined
__import__.product_7940006,LASTOGRIP G 12CMx10M,__temp__.product_categ_undefined
__import__.product_7940501,MODULE ECG MULTI DERIVATION,__temp__.product_categ_undefined
__import__.product_7940502,CABLE INTERFACE SP02 NELLCOR,__temp__.product_categ_undefined
__import__.product_7940506,PC SCOUT IMPRIM 2 CAN CAPNO SPO2/NIBP,__temp__.product_categ_undefined
__import__.product_7960001,TROUSSE PERF POMPE TERUMO TS+PA20,specific_data.product_categ__mat_conso
__import__.product_7960002,POMPE VOLUMETRIQUE STC 508,specific_data.product_categ__mat_equipement
__import__.product_7962225,CATHETER VERSATUS-W+P 22Gx25mm (5,__temp__.product_categ_undefined
__import__.product_7980181,DEXON II USP2 EP5 150CM 9801-81 x,specific_data.product_categ__mat_sutures
__import__.product_7980853,DEXON II USP2/0 EP3 250CM 9808-53,specific_data.product_categ__mat_sutures
__import__.product_8000212,AIGUILLE TERUMO 23Gx1 25mm(100) b,specific_data.product_categ__mat_conso
__import__.product_8000229,AIGUILLE TERUMO 23Gx1 1/4 32mm(100),specific_data.product_categ__mat_conso
__import__.product_8000235,AIGUILLE TERUMO 26Gx1/2 13mm(100),specific_data.product_categ__mat_conso
__import__.product_8000241,"AIGUILLE TERUMO 1,00x30mm (100) c",specific_data.product_categ__mat_conso
__import__.product_8000258,AIGUILLE TERUMO 19Gx1 25mm(100) c,specific_data.product_categ__mat_conso
__import__.product_8000264,AIGUILLE TERUMO 19Gx1 1/2 38mm(10,specific_data.product_categ__mat_conso
__import__.product_8000270,AIGUILLE TERUMO 20Gx1 25mm(100) j,specific_data.product_categ__mat_conso
__import__.product_8000318,AIGUILLE TERUMO 25Gx5/8 16mm(100),specific_data.product_categ__mat_conso
__import__.product_8000324,AIGUILLE TERUMO 18Gx1 1/2 38mm(10,specific_data.product_categ__mat_conso
__import__.product_8000353,AIGUILLE TERUMO 21Gx2 50mm(100) v,specific_data.product_categ__mat_conso
__import__.product_8000392,AIGUILLE TERUMO 22Gx1 1/4 S 32mm(,specific_data.product_categ__mat_conso
__import__.product_8000778,"CATHETER VASOCAN 17G 1,5x45mm bla",__temp__.product_categ_undefined
__import__.product_8000784,"CATHETER VASOCAN 14G 2,2x50mm ora",__temp__.product_categ_undefined
__import__.product_8000809,"CATHETER VASOCAN 18G 1,3x45mm VER",__temp__.product_categ_undefined
__import__.product_8001312,EPICRANIEN 23G 6/10x30cm BLEU,specific_data.product_categ__mat_conso
__import__.product_8001335,EPICRANIEN 7/10x30cm NOIR,specific_data.product_categ__mat_conso
__import__.product_8001393,EPICRANIEN VENOFIX 25G 5/10x30cm ORAN,specific_data.product_categ__mat_conso
__import__.product_8001401,EPICRANIEN VENOFIX 21G 8/10x30cm VERT,specific_data.product_categ__mat_conso
__import__.product_8001453,EPICRANIEN 8/10x30cm VERT,specific_data.product_categ__mat_conso
__import__.product_8001631,VENOJECT AIG DOUBLE 18Gx38mm (100,specific_data.product_categ__mat_conso
__import__.product_8001648,VENOJECT AIG DOUBLE 22Gx25mm 100,specific_data.product_categ__mat_conso
__import__.product_8001654,VENOJECT AIG DOUBLE 20Gx25mm MULT,specific_data.product_categ__mat_conso
__import__.product_8001677,VENOJECT AIG DOUBLE 18Gx25mm (100,specific_data.product_categ__mat_conso
__import__.product_8001795,PANIER PORTE FLACON 1L,specific_data.product_categ__mat_conso
__import__.product_8001803,PANIER PORTE FLACON 125ml,specific_data.product_categ__mat_equipement
__import__.product_8001826,PANIER PORTE FLACON 250ml,specific_data.product_categ__mat_equipement
__import__.product_8001832,PANIER PORTE FLACON 500ml,specific_data.product_categ__mat_equipement
__import__.product_8001921,PROLONGATEUR PR PERFUSEUR ASEPT 5,specific_data.product_categ__mat_conso
__import__.product_8002010,VENOJECT TUBE 05ml CITRATE BLEU (,__temp__.product_categ_undefined
__import__.product_8002033,VENOJECT TUBE 03ml EDTA VIOLET (1,__temp__.product_categ_undefined
__import__.product_8002056,VENOJECT TUBE 05ml EDTA VIOLET (1,__temp__.product_categ_undefined
__import__.product_8002062,VENOJECT TUBE 05ml FLUO OXALATE G,__temp__.product_categ_undefined
__import__.product_8002079,VENOJECT TUBE 03ml SHL VERT (100),__temp__.product_categ_undefined
__import__.product_8002317,SERINGUE BD PLASTIPAK  2ml (100),specific_data.product_categ__mat_conso
__import__.product_8002346,SERINGUE BD PLASTIPAK  5ml (100),specific_data.product_categ__mat_conso
__import__.product_8002352,SERINGUE BD PLASTIPAK 10ml (100),specific_data.product_categ__mat_conso
__import__.product_8002412,"SERINGUE INSULINE 1ML U40 0,4x12M",specific_data.product_categ__mat_conso
__import__.product_8002808,AIGUILLE DELVO LL 25-70 x12,__temp__.product_categ_undefined
__import__.product_8005184,JOINT GENIA 2ML 3ML 5ML LONG,__temp__.product_categ_undefined
__import__.product_8005617,"TENSOPLAST B 15cmx2,5m(ELASTOPLAS",__temp__.product_categ_undefined
__import__.product_8006002,"URGO NYLEXOPLAST 3cmx2,5m",specific_data.product_categ__mat_conso
__import__.product_8006338,"EQUIWRAP BLANC 4,5mx10cm",specific_data.product_categ__mat_conso
__import__.product_8006344,"EQUIWRAP BLEU 4,5mx10cm",specific_data.product_categ__mat_conso
__import__.product_8006410,"VETFLEX 10cmx4,5m blanc",__temp__.product_categ_undefined
__import__.product_8006746,BANDE CREPE SYLAMED 4mx5cm,specific_data.product_categ__mat_conso
__import__.product_8006752,BANDE CREPE SYLAMED 4mx7cm,specific_data.product_categ__mat_conso
__import__.product_8007131,URGOSYVAL 5cmx9m,__temp__.product_categ_undefined
__import__.product_8007384,"COMPRESSES NT TOPPER 8 7,5x7,5cm",specific_data.product_categ__mat_conso
__import__.product_8008314,"AGRAFE DE MICHEL 7,5mmx100",specific_data.product_categ__mat_conso
__import__.product_8008515,ACIER USP3/0 EP2 19T3/8 F2707,specific_data.product_categ__mat_sutures
__import__.product_8010297,ETHICRIN EP3 USP0 26MM 3/8 F2418,specific_data.product_categ__mat_sutures
__import__.product_8010452,ETHILON USP000 EP2 DT48 F3261,specific_data.product_categ__mat_sutures
__import__.product_8012530,BROCHE 1PTE FIL.NEG.+1LANC.30cmx2,specific_data.product_categ__mat_ortho
__import__.product_8012735,CASSETTE RADIO 30x40 (sans écran),specific_data.product_categ__mat_img_radio
__import__.product_8013077,ECRAN KODAK LANEX FAST 30x40cm  X,specific_data.product_categ__mat_img_radio
__import__.product_8013204,ECRAN KODAK X-OMAT REGULAR 30x40,specific_data.product_categ__mat_img_radio
__import__.product_8013278,"NETTOYANT ECRANS ANTISTATIQUE 0,5",specific_data.product_categ__mat_img_radio
__import__.product_8013290,ENVELOPPE POUR FILM 18x24 PAR 250,specific_data.product_categ__mat_img_radio
__import__.product_8013309,ENVELOPPE POUR FILM 24x30 PAR 100,specific_data.product_categ__mat_img_radio
__import__.product_8013338,ENVELOPPE POUR FILM 30x40 PAR 250,specific_data.product_categ__mat_img_radio
__import__.product_8013858,FILM RX RETINA 18x24 XBM bleu /10,specific_data.product_categ__mat_img_radio
__import__.product_8013870,FILM RX RETINA 24x30 XBM bleu /100,specific_data.product_categ__mat_img_radio
__import__.product_8013901,FILM RX RETINA 30x40 XBM bleu /10,specific_data.product_categ__mat_img_radio
__import__.product_8014007,FILM RETINA XOE 18x24cm VERT x25,specific_data.product_categ__mat_conso
__import__.product_8014036,FILM RETINA XOE 24x30cm VERT x25,specific_data.product_categ__mat_img_radio
__import__.product_8014059,FILM RETINA XOE 30x40cm VERT x25,specific_data.product_categ__mat_img_radio
__import__.product_8014390,DEVELOPPEUSE CP 345,specific_data.product_categ__mat_img_radio
__import__.product_8014409,LANTERNE INACTINIQUE,specific_data.product_categ__mat_img_radio
__import__.product_8014728,"GANT RX 5 DOIGTS 0,5PB M (paire)",specific_data.product_categ__mat_img_radio
__import__.product_8014792,VENOJECT CORPS POUR TUBES 5/10ml(,specific_data.product_categ__mat_conso
__import__.product_8014800,VENOJECT CORPS POUR TUBES 3ml (50,specific_data.product_categ__mat_conso
__import__.product_8014846,"CATHETER INFUSOR 2,0X160 MM",__temp__.product_categ_undefined
__import__.product_8014941,VENOJECT TUBE 03ml SP ROUGE (100),__temp__.product_categ_undefined
__import__.product_8014970,VENOJECT TUBE 03ml CITRATE BLEU (,__temp__.product_categ_undefined
__import__.product_8015283,JOINT PISTON SERINGUE 5ml GENIA,specific_data.product_categ__mat_conso
__import__.product_8015343,SERINGUE SYNTENA: BILLE PRESSION,specific_data.product_categ__mat_equipement
__import__.product_8015538,REVELATEUR MACHINE POUR 2x20l,specific_data.product_categ__mat_img_radio
__import__.product_8015745,SERINGUE DE GAVAGE 50ml LUER LOCK,__temp__.product_categ_undefined
__import__.product_8015780,SERINGUE SOCOREX: CYLINDRE VERRE 2ml,specific_data.product_categ__mat_instrumentation
__import__.product_8016437,SERINGUE METALPLEX: AXE 5 A 50ml,specific_data.product_categ__mat_equipement
__import__.product_8016727,AIGUILLE A RESSORT KRUUSE L18mm C,__temp__.product_categ_undefined
__import__.product_8016733,AIGUILLE A RESSORT KRUUSE L30mm C,__temp__.product_categ_undefined
__import__.product_8016756,AIGUILLE A RESSORT KRUUSE L40mm C,__temp__.product_categ_undefined
__import__.product_8016762,AIGUILLE A RESSORT KRUUSE L25mm C,__temp__.product_categ_undefined
__import__.product_8016816,AIGUILLE A RESSORT KRUUSE L65mm C,__temp__.product_categ_undefined
__import__.product_8017158,AIG SUT 3/8 COUP  24mm ETHICON EF,specific_data.product_categ__mat_conso
__import__.product_8017164,AIG SUT 3/8 COUP  29mm ETHICON EF,specific_data.product_categ__mat_conso
__import__.product_8017170,AIG SUT 3/8 COUP  40mm ETHICON EF,specific_data.product_categ__mat_conso
__import__.product_8017187,AIG SUT 3/8 COUP  63mm ETHICON EK,specific_data.product_categ__mat_conso
__import__.product_8017193,AIG SUT 3/8 COUP 90mm ETHICON EKP,specific_data.product_categ__mat_conso
__import__.product_8017448,AIGUILLE A CHAS SERPENTINE 121mm,__temp__.product_categ_undefined
__import__.product_8017483,AIG SUT SKI RESSORT 43mm N°8  (12,__temp__.product_categ_undefined
__import__.product_8017744,CAGE INDUCTION SEULE LG20xHT27xPF,__temp__.product_categ_undefined
__import__.product_8018028,TUYAU N2O LE METRE,__temp__.product_categ_undefined
__import__.product_8019097,CISEAUX METZENBAUM COURBES 15cm Q,__temp__.product_categ_undefined
__import__.product_8019140,CISEAUX METZENBAUM COURBES 15CM Q,__temp__.product_categ_undefined
__import__.product_8019186,CISEAUX METZENBAUM DROITS 18cm QM,__temp__.product_categ_undefined
__import__.product_8019192,CISEAUX METZENBAUM COURBE 18CM QM,__temp__.product_categ_undefined
__import__.product_8019565,CISEAUX MAYO 15CM COURBES QM,__temp__.product_categ_undefined
__import__.product_8019571,CISEAUX MAYO COURBES 18cm QM,__temp__.product_categ_undefined
__import__.product_8019588,CISEAUX MAYO DROITS 17cm QM,__temp__.product_categ_undefined
__import__.product_8019594,CISEAUX MAYO DROITS 15CM QM,__temp__.product_categ_undefined
__import__.product_8019602,CISEAUX COURBES M/M 14CM QM,__temp__.product_categ_undefined
__import__.product_8019677,CISEAUX DROITS M/M 16CM QM,__temp__.product_categ_undefined
__import__.product_8019849,RASOIR CHIRURGICAL - UU (100),__temp__.product_categ_undefined
__import__.product_8019921,PORTE AIGUILLE MATHIEU 17cm TU,__temp__.product_categ_undefined
__import__.product_8020031,PORTE AIGUILLE MAYO HEGAR 15cm TU,__temp__.product_categ_undefined
__import__.product_8020048,PORTE AIGUILLE MAYO HEGAR 18cm TU,specific_data.product_categ__mat_instrumentation
__import__.product_8020054,PORTE AIG FINOCHIETTO 15cm QC,__temp__.product_categ_undefined
__import__.product_8020172,CROCHET A OVARIECTOMIE QC 18CM,specific_data.product_categ__mat_instrumentation
__import__.product_8020195,ECARTEUR BECKMANN 21cm QC,__temp__.product_categ_undefined
__import__.product_8020321,PAS D'ANE 06cm POUR CHAT,specific_data.product_categ__mat_dentisterie
__import__.product_8020338,PAS D'ANE 08cm POUR CHIEN,specific_data.product_categ__mat_instrumentation
__import__.product_8020344,PAS D'ANE 10cm POUR CHIEN,specific_data.product_categ__mat_dentisterie
__import__.product_8020479,PINCE PRECELLE COUDEE 16cm,specific_data.product_categ__mat_instrumentation
__import__.product_8020551,PINCE LUCAE 16cm,specific_data.product_categ__mat_instrumentation
